Italian,Acchiappa-demoni
German,Dämonenfachkraft
Spanish_Spain,Cazademonios
Spanish_LATAM,Cazademonios
Korean,악령 사냥꾼
Russian,Demon Hunter
Japanese,魔物ハンター
Portuguese_Brazil,Caça-Demônios
Chinese_Simplified,猎魔人
Chinese_Traditional,惡魔獵人
Polish,Łowca demonów
Turkish,Şeytan Avcısı
Swedish,Demon jägare
Thai,นักล่าปีศาจ
Arabic,
Key,Gerald
English_US,{{Джеральд}}
Description,Character name
French,{{Gerald}}
Italian,{{Gerald}}
German,{{Gerald}}
Spanish_Spain,{{Gerald}}
Spanish_LATAM,{{Gerald}}
Korean,{{Gerald}}
Russian,{{Gerald}}
Japanese,{{ジェラルド}}
Portuguese_Brazil,{{Gerald}}
Chinese_Simplified,{{Gerald}}
Chinese_Traditional,{{Gerald}}
Polish,Gerald
Turkish,Gerald
Swedish,Gerald
Thai,เจอรัลด์
Arabic,
Key,Monster
English_US,Чудовище
Description,Character name
French,Monstro
Italian,Mostro
German,Monster
Spanish_Spain,Monstruo
Spanish_LATAM,Monstrita
Korean,Monster
Russian,Monster
Japanese,モンスター
Portuguese_Brazil,Monstro
Chinese_Simplified,Monster
Chinese_Traditional,怪獸
Polish,Potwór
Turkish,Canavar
Swedish,Monster
Thai,สัตว์ประหลาด
Arabic,
Key,Nana
English_US,{{Нана}}
Description,Character name
French,{{Nana}}
Italian,{{Nana}}
German,{{Nana}}
Spanish_Spain,{{Nana}}
Spanish_LATAM,{{Nana}}
Korean,{{Nana}}
Russian,{{Nana}}
Japanese,{{ナナ}}
Portuguese_Brazil,{{Nana}}
Chinese_Simplified,{{Nana}}
Chinese_Traditional,{{Nana}}
Polish,Nana
Turkish,Nana
Swedish,Nana
Thai,นานา
Arabic,
Key,Ren
English_US,{{Рен}}
Description,Character name
French,{{Ren}}
Italian,{{Ren}}
German,{{Ren}}
Spanish_Spain,{{Ren}}
Spanish_LATAM,{{Ren}}
Korean,{{Ren}}
Russian,{{Ren}}
Japanese,{{レン}}
Portuguese_Brazil,{{Ren}}
Chinese_Simplified,{{Ren}}
Chinese_Traditional,{{Ren}}
Polish,Ren
Turkish,Ren
Swedish,Ren
Thai,เรน
Arabic,
Key,Zenith_Unrevealed
English_US,???
Description,Character name
French,???
Italian,???
German,???
Spanish_Spain,???
Spanish_LATAM,¿?
Korean,???
Russian,???
Japanese,？？？
Portuguese_Brazil,???
Chinese_Simplified,？？？
Chinese_Traditional,???
Polish,???
Turkish,???
Swedish,???
Thai,???
Arabic,
Key,Zenith
English_US,{{Зенит}}
Description,Character name
French,{{Zenith}}
Italian,{{Zenith}}
German,{{Zenith}}
Spanish_Spain,{{Zenith}}
Spanish_LATAM,{{Zenith}}
Korean,{{Zenith}}
Russian,{{Zenith}}
Japanese,{{ゼニス}}
Portuguese_Brazil,{{Zenith}}
Chinese_Simplified,{{Zenith}}
Chinese_Traditional,{{Zenith}}
Polish,Zenit
Turkish,Zirvi
Swedish,Zenit
Thai,จุดสุดยอด
Arabic,
Key,Garry_Unrevealed
English_US,{{Зенит}}?
Description,Character name
French,{{Zenith}} ?
Italian,{{Zenith}}?
German,{{Zenith}}?
Spanish_Spain,¿{{Zenith}}?
Spanish_LATAM,¿{{Zenith}}?
Korean,{{Zenith}}?
Russian,{{Zenith}}?
Japanese,{{ゼニス}}？
Portuguese_Brazil,{{Zenith}}?
Chinese_Simplified,{{Zenith}}？
Chinese_Traditional,{{Zenith}}?
Polish,Zenit?
Turkish,Zenith?
Swedish,Zenit?
Thai,สุดยอด?
Arabic,
Key,Garry
English_US,{{Гэрри}}
Description,Character name
French,{{Garry}}
Italian,{{Garry}}
German,{{Garry}}
Spanish_Spain,{{Garry}}
Spanish_LATAM,{{Garry}}
Korean,{{Garry}}
Russian,{{Garry}}
Japanese,{{ギャリー}}
Portuguese_Brazil,{{Garry}}
Chinese_Simplified,{{Garry}}
Chinese_Traditional,{{Garry}}
Polish,Garry
Turkish,Çırpmak
Swedish,Garry
Thai,กระวนกระวาย
Arabic,
Key,LocPrompt_ButtonOnly
English_US,{{#BUTTON#}}
Description,intentionally blank
French,{{#BUTTON#}}
Italian,{{#BUTTON#}}
German,{{#BUTTON#}}
Spanish_Spain,{{#BUTTON#}}
Spanish_LATAM,{{#BUTTON#}}
Korean,{{#BUTTON#}}
Russian,{{#BUTTON#}}
Japanese,{{#BUTTON#}}
Portuguese_Brazil,{{#BUTTON#}}
Chinese_Simplified,{{#BUTTON#}}
Chinese_Traditional,{{#BUTTON#}}
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,Mail_LostParcel_Gerald
English_US,"Йо-хо-хо! Это я! Рыцарь {{Джеральд}}! Я, эм... а кому я, собственно, пишу?? Я просто отвечаю на посылку, которую вы мне прислали. Кстати, огромное вам за неё спасибо! Посылка была пустая, но адресована МНЕ, и от этого я почувствовал, что меня любят! Я даже нарисовал на коробке рожицу, дал ей имя и таскался с ней три дня. Вот и решил отправить благодарственное письмо. Странно, что я не знаю, кому оно придёт. Но знаете, жизнь — она как письмо: ты пишешь его, не зная, кто его прочтёт, или как именно тут работает почтовая система, да и сам толком не знаешь, какую именно мысль пытаешься донести, поэтому просто ставишь одно слово за другим в надежде, что в итоге родится какое-то глубокомысленное послание, если продолжать писать, а потом вдруг — БАЦ — и ничего не происходит.<lf><lf>О, привет, я собираюсь отправить вам фото моего сына, его зовут {{Тимоти}}! Он лучший! Он бы вам понравился! Это фото сделано в день его рождения, прикиньте? Боже, не могу дождаться, когда снова его увижу... как говорится, ничто так не заставляет мечтать о доме и ребёнке, как одиночество в лесу. Скажу я вам, последние дни здесь стали настоящим испытанием! Я бы с радостью рассказал обо всём, что со мной приключилось, но на этом клочке бумаги просто не хватит места. Расскажу как-нибудь в другой раз, идёт? Договорились. Берегите себя там и не делайте ничего, чего бы не сделал я!<lf>"
Description,"This is a letter being written by Gerald<lf>""Yarrrr"" is a sound that pirates would say"
French,"Yarrrrrr ! C’est moi, {{Gerald}} le chevalier ! Je… euh… à qui j’écris au fait ?? Je réponds simplement au colis que tu m’as envoyé. Merci beaucoup, au passage ! Le colis était vide, mais il m’était adressé à MOI et je me suis senti sincèrement aimé ! En plus, j’ai donné au colis un petit visage et un nom et je l’ai transporté avec moi pendant trois jours. Alors, je me suis dit qu’il fallait que j’écrive une petite lettre de remerciement. C’est bizarre de ne pas savoir à qui cette lettre est envoyée. Mais tu vois, la vie est comme une lettre qu’on écrit sans savoir qui la lira, ou sans savoir comment fonctionne le service postal par ici, et on ne sait pas exactement quel message on essaie de transmettre avec la lettre, alors on se contente d’enchaîner les mots les uns après les autres en espérant que, au final, une sorte de message sensé finira par émerger si on continue comme ça et puis tout d’un coup BAM ! ça n’arrive jamais.<lf><lf>Bon, je vais t’envoyer une photo de mon fils {{Timothy}} ! C’est le meilleur ! Tu l’aimerais beaucoup ! En fait, c’est une photo prise le jour de sa naissance, tu le crois ça ?? Oh là là… je suis trop pressé de le revoir… rien ne vaut d'être seul dans la forêt pour avoir envie de se retrouver à la maison avec son fils, comme on dit. Tu peux me croire, ces derniers jours passés ici ont été une sacrée expérience ! J’aimerais partager tout ce qui m’est arrivé, mais je n’aurais jamais assez de place sur ce morceau de papier. Je te raconterai tout ça une autre fois, d’accord ? Je crois que c’est une bonne idée. Pense à prendre soin de toi là-bas et ne fais rien que je ne ferais pas moi-même !"
Italian,"""Ayeeee sono io! Il cavaliere {{Gerald}}! Sono, uh... a chi sto scrivendo per l’esattezza? Sto rispondendo al pacco che mi hai spedito. A proposito, volevo approfittare per ringraziarti! Il pacco era vuoto, ma era indirizzato a ME, e questo mi ha fatto sentire davvero amato! Ho disegnato una faccina sul pacco, gli ho dato un nome e l'ho portato con me per tre giorni. Perciò ho pensato di scrivere una lettera di ringraziamento. È strano che non sappia a chi verrà spedita questa lettera. Ma sai, la vita è un po' come una lettera che scrivi senza sapere chi la leggerà, o come funziona esattamente il sistema postale da queste parti, o non sai esattamente quale messaggio stai cercando di comunicare con la lettera, quindi ti limiti a scrivere una parola dietro l'altra sperando che alla fine ne esca fuori un messaggio ponderato se continui imperterrito e poi… BUM, non succede mai.<lf><lf>Ehi, ti invio una foto di mio figlio {{Timothy}}! È il migliore! Te ne innamoreresti! Questa è in realtà una foto del giorno in cui è nato, ci puoi credere? Non vedo l'ora di rivederlo... come dice il proverbio: non c'è niente di meglio dell'essere da soli nella foresta per farti desiderare di essere a casa con tuo figlio. Gli ultimi giorni sono stati un'esperienza irripetibile! Mi piacerebbe scriverti tutto quello che mi è successo, ma non c'è abbastanza spazio su questo pezzo di carta. Ti racconterò la mia storia un'altra volta, d'accordo? E ricordati di stare sempre al sicuro e non fare niente che non farei io!"""
German,"Harrrharrr, ich bin es! {{Gerald}}, der Ritter! Ich bin, ähm …Wem genau schreibe ich eigentlich? Ich antworte nur auf das Paket, das du mir geschickt hast. Vielen Dank dafür, übrigens! Das Paket war leer, aber an MICH adressiert, und da hab ich mich echt geliebt gefühlt! Außerdem hab ich dem Paket ein kleines Gesicht und einen Namen gegeben und es drei Tage lang mit rumgeschleppt. Also dachte ich mir, ich schicke mal einen Dankesbrief. Es ist seltsam, dass ich nicht weiß, an wen dieser Brief geht. Aber naja, das Leben ist ja irgendwie wie ein Brief, den man an Unbekannt schreibt, ohne zu wissen, wie die Post hier funktioniert und welche Botschaft der Brief eigentlich haben soll, also reiht man ein Wort an das andere und hofft, dass am Ende eine bedachte Nachricht raus kommt, wenn man nur weitermacht und dann BÄMM passiert es doch nie.<lf><lf>Oh, hey, ich schick dir ein Foto von meinem Sohn {{Timothy}}! Er ist der Beste! Du würdest ihn lieben! Dieses Foto ist tatsächlich vom Tag seiner Geburt, ob du es glaubst oder nicht! Meine Güte, ich kann es kaum erwarten, ihn wiederzusehen …Nichts bereitet einem so Sehnsucht nach zu Hause und seinem Kind wie das Alleinsein im Wald, sagt man ja. Ich sag dir, die letzten paar Tage hier draußen waren echt ein Erlebnis! Ich würde dir gerne von allem erzählen, was passiert ist, aber dafür ist auf dem Papier hier garantiert kein Platz. Ich erzähl es dir ein andermal, okay? Klingt nach einem Plan. Pass da draußen auf dich auf und mach nichts, was ich nicht auch machen würde!"
Spanish_Spain,"¡Arrrr, soy yo! ¡El caballero {{Gerald}}! Bueno, no sé a quién estoy escribiendo exactamente... Solo estoy respondiendo al paquete que me enviaste. ¡Muchas gracias, por cierto! Resulta que estaba vacío, pero estaba dirigido a mí, ¡y eso me hizo sentir muy querido! Además, le puse una carita y un nombre al paquete y lo llevé conmigo durante tres días. Entonces se me ocurrió enviar una carta de agradecimiento. Es extraño que no sepa a quién envío esta carta. Pero bueno, la vida es como una carta que escribes sin saber quién la va a leer, o cómo funciona exactamente el sistema de correo por aquí, y no sabes en realidad qué mensaje estás tratando de comunicar con la carta, así que sigues poniendo una palabra delante de otra con la esperanza de que al final surja un tipo de mensaje reflexivo si continúas y luego, BAM, nunca sucede.<lf> <lf>¡Ah, te voy a enviar una foto de mi hijo {{Timothy}}! ¡Es el mejor, te encantaría! En realidad, es una foto del día en que nació, ¿te lo puedes creer? Madre mía, qué ganas tengo de volver a verlo... No hay nada como estar solo en el bosque para querer estar en casa con tu hijo, o eso dicen. ¿Sabes? Estos últimos días aquí han sido toda una experiencia. Me encantaría compartir contigo todo lo que me ha pasado, pero ni de broma tendría suficiente espacio en este papel. Te contaré la historia en otro momento, ¿vale? Me parece buena idea. ¡Recuerda cuidarte ahí fuera y no hacer nada que yo no haría!"
Spanish_LATAM,"¡Arrrr, soy yo! ¡El caballero {{Gerald}}! Bueno, eh... No sé a quién le estoy escribiendo, la verdad... Nada más respondo al paquete que me enviaste. ¡Muchas gracias, por cierto! Resulta que estaba vacío, pero estaba dirigido a mí, ¡y eso se sintió como una caricia al alma! Le puse una carita y un nombre y todo al paquete, y lo llevé conmigo durante tres días. Entonces se me ocurrió enviar una carta de agradecimiento. Me resulta un poco extraño esto de no saber a quién envío esta carta. Pero bueno, la vida es como una carta que escribes sin saber quién la va a leer, o cómo funciona el sistema de correo por estos lares, y no sabes en realidad qué mensaje estás tratando de comunicar con la carta, así que sigues poniendo una palabra delante de otra con la esperanza de que al final surja algún tipo de mensaje reflexivo si continúas, y luego, ¡BAM!, no surge nada.<lf> <lf> ¡Ah, te voy a enviar una foto de mi hijo {{Timothy}}! ¡Es el mejor! ¡Te encantaría conocerlo! En realidad, es una foto del día en que nació. ¡¿Te lo puedes creer?! Ay, qué ganas tengo de verlo otra vez... No hay nada como estar solo en el bosque para querer estar en casa con tu hijo, o eso dicen. ¿Te digo algo? Estos últimos días aquí han sido toda una experiencia. Me encantaría compartir contigo todo lo que me ha pasado, pero dudo mucho que este pedazo de papel me alcance para escribirlo todo. Otro día te cuento toooda la historieta, ¿te parece? Sí, creo que es una buena idea. ¡Quiérete, cuídate, y no hagas nada que yo no haría!"
Korean,"어기어차, 나예요! 기사 {{Gerald}}! 그쪽에서... 아, 근데 받는 분이 정확히 누구죠?? 그쪽에서 소포를 보내줘서 답신해요. 누군진 몰라도 정말 고마워요! 소포는 비어 있었지만 내 이름으로 와서, 정말 사랑받는 기분이었어요! 소포에 얼굴도 그려 넣고 이름도 지어주고 사흘이나 가지고 다녔죠. 그래서 감사의 편지를 보냅니다. 수신인도 모르고 편지를 쓴다는 게 이상하긴 해요. 근데 원래 인생이 그런 거 아니겠어요? 편지를 누가 읽을지도, 이곳 우편 시스템이 어떻게 돌아가는지도, 내가 쓰고자 하는 말이 정확히 뭔지도 모른 채 한 글자 한 글자 적는 거죠. 에라 모르겠다, 계속 쓰다 보면 뭔가 사려 깊은 메시지가 완성되겠지 하면서 써 내려가는데, 짜잔! 결국 그런 일은 일어나지 않아요.<lf> <lf> 참, 그나저나 우리 아들 {{Timothy}} 사진을 동봉해요. 세상에서 제일가는 녀석이랍니다! 그쪽도 마음에 들 거예요! 이건 아이가 태어날 때 사진인데, 정말 귀엽죠?? 어휴, 아들 녀석이 보고 싶어 죽겠네요... ""숲에서 혼자 다니다 보면 집에 있는 자식을 찾게 된다""라는 말도 있잖아요. 그래도 지난 며칠 간은 숲에서 정말 대단한 경험을 했답니다! 무슨 일이 있었는지 전부 들려주고 싶지만 그걸 담기엔 지면이 너무 부족하네요. 다음에 들려줄게요, 괜찮죠? 그때까지 안녕히 계세요. 항상 안전에 유의하시고, 늘 내 모범에 따르시길 권할게요!"
Russian,"Yarrrrrr it's me! {{Gerald}} the Knight! I'm, uh... who am I writing to, exactly?? I'm just responding to the package you mailed me. Thank you so much for that, by the way! The package was empty, but it was addressed to ME, and that made me feel really loved! Plus I gave the package a little face and a name and carried it around for three days. So I thought I'd send a thank-you letter. It's weird that I don't know who this letter is getting mailed to. But y'know, life is sort of like a letter you write without knowing who's going to read it, or how exactly the mail system works around here, and you don't really know exactly what message you're trying to communicate with the letter, so you just keep putting one word in front of another hoping that eventually a thoughtful sort of message will emerge if you keep going and then just like that BAM it never happens.<lf><lf>Oh hey, I'm going to send you a photo of my son {{Timothy}}! He's the best! You'd love him! This is actually a photo of the day he was born, can you believe it?? Gosh, I can't wait until I see him again... nothing like being alone in the forest to make you wish you were at home with your kid, as they say. I tell ya, the last few days out here have really been a whole experience! I'd love to share everything that's happened to me, but there's no way I have enough room on this piece of paper. I'll tell you the story another time, okay? Sounds like a plan. Remember to stay safe out there, and don't do anything I wouldn't do!<lf>"
