,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Boro_RAW-0043-Alta,Boro_RAW-0043-Alta,"Мне нужно, чтобы она меня тренировала.",,J'ai besoin qu'elle m'entraîne.,Ho bisogno che mi alleni.,Sie muss mich ausbilden.,Necesito que me entrene.,Necesito que me entrene.,난 그분께 훈련을 받아야 해요.,,彼女に鍛えてもらうんだ。,Quero que ela me treine.,我是来找她修行的。,我必須接受她的訓練。,,,,,
Boro_RAW-0044-Boro,Boro_RAW-0044-Boro,"...значит, ради забавы! Чудесно!",,"… donc, pour t'amuser ! Merveilleux !","… Quindi, per svago! Meraviglioso!",… also aus Spaß! Wundervoll!,"Entonces, ¡por diversión! ¡Magnífico!",¡Entonces sí es por diversión! ¡Magnífico!,...재미로 찾는 거 맞군요! 멋지네요!,,…だったら楽しそうだ！ 素晴らしいよ！,"Então, por diversão! Maravilha!",……果然就是为了好玩！妙极了！,……所以就是玩嘛！太好了！,,,,,
Boro_RAW-0045-Boro,Boro_RAW-0045-Boro,"Ну а теперь — время чая, который {{Боро}} пообещал сам себе. Как же здорово!",,"Et maintenant, c'est l'heure du thé que {{Boro}} s'est promis à lui-même. Très excitant !",È arrivato il momento del tè che {{Boro}} si era promesso. Molto emozionante!,"Nun, es wird Zeit für den Tee, den {{Boro}} sich versprochen hat. Sehr aufregend!","Aunque bueno, es la hora del té que {{Boro}} se prometió a sí mismo. ¡Qué emocionante!","En fin, es la hora del té que {{Boro}} se prometió a sí mismo. ¡Qué emoción!",이제 {{Boro}}는 차 마실 시간이에요. 정말 기대가 돼요!,,さてと、そろそろ{{ボロ}}が約束したお茶の時間だ。ワクワクするなあ！,"Certo, chegou a hora do chá que o {{Boro}} prometeu a si mesmo. Que emoção!",那么，是时候让{{Boro}}给自己泡杯茶了。真高兴呀！,現在{{Boro}}該喝他答應為自己泡的茶了。真期待！,,,,,
Boro_RAW-0046-Boro,Boro_RAW-0046-Boro,Хм...,,Hum…,Hmm...,Mmh …,Mmm...,Mmm...,흐음...,,ふむ…,Hmm...,唔……,嗯……,,,,,
Boro_RAW-0047-Boro,Boro_RAW-0047-Boro,"Мне тут пришло кое-что в голову. Вы сказали, что не хотите ПИТЬ чай...",,Une pensée me vient à l'esprit. Tu as dit que tu ne voulais pas BOIRE de thé…,Mi sovviene un pensiero. Hai detto che non volevi BERE il tè...,"Da fällt mir etwas ein. Du meintest, du möchtest keinen Tee TRINKEN …",Se me ha ocurrido algo. Dijiste que no quieres beber té...,Se me ocurre algo. Dijiste que no quieres TOMAR té...,내게 좋은 생각이 있어요. 차를 마실 생각이 없다고 하셨는데...,,ふと思ってね。君はお茶を飲みたくないと言ったけど…,Me ocorreu algo. Você disse que não queria TOMAR chá...,我有个想法。你说过你并不想“喝”茶……,我想到一件事。你說你不想喝茶……,,,,,
Boro_RAW-0048-Boro,Boro_RAW-0048-Boro,"...но, быть может, вы захотите помочь мне его ПРИГОТОВИТЬ?",,… mais peut-être as-tu envie de m'aider à PRÉPARER du thé ?,… allora che ne diresti di aiutarmi a PREPARARE il tè?,"…aber vielleicht möchtest du mir helfen, Tee zu MACHEN?",¿Pero tal vez quieras ayudarme a preparar té?,Pero quizás te gustaría ayudarme a PREPARAR el té...,...혹시 차 만드는 일을 돕는 건 어때요?,,…よかったら、おいらと一緒にお茶を作らないかい？,Mas talvez queira me ajudar a PREPARAR chá?,……那么也许你愿意帮我“泡”茶？,……那你會不會想幫我泡茶呢？,,,,,
Boro_RAW-0049-Boro,Boro_RAW-0049-Boro,"Приготовление чая полезно для души и тела. Быть может, это поможет вам восстановить силы.",,"La préparation du thé, c'est bon pour le corps et pour l'âme. Ça pourrait t'aider à te remettre sur pied.",La preparazione del tè fa bene al corpo e alla mente. Potrebbe aiutarti a rimetterti in sesto.,Die Zubereitung von Tee ist gut für Seele und Körper. Vielleicht hilft sie dir beim Erholen.,Preparar té es bueno para el alma y el cuerpo. Quizás te ayude a recuperarte.,Preparar té es bueno para el alma y el cuerpo. Tal vez te ayude a recuperarte.,차 만드는 일은 몸과 마음에 좋거든요. 회복에 도움이 될지도 몰라요.,,お茶作りは心と体にいいんだ。回復も早まるかもしれないよ？,A preparação do chá faz bem para o corpo e a alma. Talvez te ajude a se recuperar.,茶艺制作有益身心健康。也许泡茶能帮你恢复。,泡茶是一件有益身心的活動。或許能幫助你復原噢。,,,,,
Boro_RAW-0050-Choice,Boro_RAW-0050-Choice,"Я боец, а не чайный мастер.",,"Je suis une combattante, pas une préparatrice de thé.","Sono una combattente, non una che prepara il tè.","Ich bin eine Kämpferin, keine Teemacherin.",Soy una luchadora. No sé cómo se prepara el té.,Soy una guerrera. Ni sé cómo se prepara el té.,나는 차 만드는 사람이 아니라 전사예요.,,私は戦士だ、茶職人ではない。,"Eu sou uma lutadora, não uma preparadora de chás.",我是一名斗士，不是泡茶的。,我是戰士，不是泡茶師傅。,,,,,
Boro_RAW-0051-Choice,Boro_RAW-0051-Choice,Я скоро уйду отсюда.,,Je vais vite partir d'ici.,Presto me ne andrò di qui.,Ich bin bald wieder weg von hier.,Me iré de aquí pronto.,Me iré de aquí pronto.,이제 곧 떠나야 해요.,,ここに長居はしない。,Eu logo vou embora daqui.,我马上就会离开这里。,我很快就會離開這裡。,,,,,
Boro_RAW-0052-Choice,Boro_RAW-0052-Choice,[промолчать],"This is an action that the player can take, if selected then Alta will not respond",[ne rien dire],[rimani in silenzio],[Sag nichts.],[no digas nada],[no digas nada],[아무 말 하지 않기],,[黙っている],[não dizer nada],[不说话],[什麼都不說],,,,,
Boro_RAW-0053-Boro,Boro_RAW-0053-Boro,"Ха! Мисс {{Альте}} нужны лишь сражения! Она не спит, не дышит и не ест — только сражается.",,"Ah ! Il n'y a que le combat pour Mademoiselle {{Alta}} ! Elle ne dort pas, ne respire pas et ne mange pas. Que du combat.","Ah! Ci sono solo i combattimenti per la signorina {{Alta}}! Non ha di certo bisogno di dormire, di respirare, di mangiare, ma solo di combattere.","Ha! Nur Kämpfe für die liebe {{Alta}}! Sie schläft, atmet und isst nicht, sie kämpft nur.","¡Ja! ¡La señorita {{Alta}} solo lucha! No duerme, no respira ni come, solo lucha.",¡Ja! ¡La señorita {{Alta}} no hace más que pelear! No duerme ni respira ni come. Pelea y nada más.,허! {{Alta}} 양은 싸움만 하나 보군요! 잠도 안 자고 숨도 안 쉬고 먹지도 않고 말이죠.,,ハハッ、{{アルタ}}お嬢さんは戦うだけ！ 睡眠も、呼吸も、食事も抜きで戦うだけかい？,"Hah! Apenas lutas para a senhorita {{Alta}}! Ela não dorme, não respira, nem come, apenas luta.",哈！{{Alta}}小姐只需要战斗！她不睡觉、不吃饭、不呼吸，只战斗。,哈！{{Alta}}小姐只會戰鬥！她不睡覺、不呼吸，也不吃飯，只會戰鬥。,,,,,
Boro_RAW-0054-Boro,Boro_RAW-0054-Boro,"Ха! Мисс Неопознаваемой нужны лишь сражения! Она не спит, не дышит и не ест — только сражается.",,"Ah ! Il n'y a que le combat pour Mademoiselle Mystère ! Elle ne dort pas, ne respire pas et ne mange pas. Que du combat.","Ah! Ci sono solo i combattimenti per la signorina Sconosciuta! Non ha di certo bisogno di dormire, di respirare, di mangiare, ma solo di combattere.","Ha! Nur Kämpfe für die Unbekannte! Sie schläft, atmet und isst nicht, sie kämpft nur.","¡Ja! ¡La señorita Desconocida solo lucha! No duerme, no respira ni come, solo lucha.",¡Ja! ¡La señorita Desconocida no hace más que pelear! No duerme ni respira ni come. Pelea y nada más.,허! 신원미상의 숙녀분은 싸움만 하나 보군요! 잠도 안 자고 숨도 안 쉬고 먹지도 않고 말이죠.,,ハハッ、ナナシのお嬢さんは戦うだけ！ 睡眠も、呼吸も、食事も抜きで戦うだけかい？,"Hah! Apenas lutas para a senhorita desconhecida! Ela não dorme, não respira, nem come, apenas luta.",哈！无名氏小姐只需要战斗！她不睡觉、不吃饭、不呼吸，只战斗。,哈！無名小姐只會戰鬥！她不睡覺、不呼吸，也不吃飯，只會戰鬥。,,,,,
Boro_RAW-0055-Alta,Boro_RAW-0055-Alta,"Да, по сути так.",,"Ouais, c'est à peu près ça.",In poche parole... sì.,"Ja, eigentlich schon.","Sí, prácticamente eso.","Sí, no mucho más que eso.","네, 원래 그래요.",,そうだ、おおむねな。,"É, basicamente.",嗯，差不多。,對，基本上就是這樣。,,,,,
Boro_RAW-0056-Boro,Boro_RAW-0056-Boro,"Что ж, советую вам как минимум дышать, это очень важное дело.",,"Eh bien, je te conseille au minimum de penser à respirer, c'est très important.","Bè, ti suggerirei di praticare almeno la respirazione, è di un'importanza vitale.","Nun, ich schlage vor, wenigstens zu atmen, das ist sehr wichtig.","Bueno, te sugiero que al menos hagas la respiración, es algo muy importante.","Bueno, te sugiero que al menos trates de respirar. Es algo muy importante.",그래도 최소한 숨은 쉬고 사세요. 엄청 중요하거든요.,,まあ、せめて呼吸だけはしようよ？ とても大切なことだからさ？,"Bem, sugiro que você pelo menos respire, é algo muito importante.",好吧，我建议你还是呼吸一下，毕竟呼吸还挺要紧的。,那我建議你至少要呼吸，這很重要耶。,,,,,
Boro_RAW-0057-Boro,Boro_RAW-0057-Boro,"И хотя приготовление чая, пожалуй, не столь жизненно необходимо, как дыхание, думаю, вам бы понравилось.",,"Et même si préparer du thé n'est pas aussi important que respirer, je crois que tu pourrais aimer ça.","E anche se preparare il tè non è così vitale, penso che in fondo in fondo ti piacerebbe.","Und auch, wenn die Teezubereitung weniger wichtig als das Atmen ist, macht sie dir vielleicht doch Spaß.","Y aunque preparar té quizás no sea tan vital como respirar, creo que te gustará.","Y aunque preparar el té no sea tan vital como respirar, creo que te gustaría hacerlo.","차 만드는 일이 숨쉬기처럼 필수는 아니지만, 그래도 즐거울 거예요.",,そしてお茶作りは呼吸ほど大切なことじゃないけど、きっと楽しいはずだよ？,"E, embora, preparar chá talvez não seja tão vital quanto respirar, acho que você iria gostar.",另外，虽然泡茶不像呼吸那么要紧，但我想你会喜欢的。,至於泡茶，雖然可能不像呼吸那麼重要，但你應該會喜歡。,,,,,
Boro_RAW-0058-Boro,Boro_RAW-0058-Boro,Подумайте о себе: вы потеряли сознание от своих путешествий и крайне нуждаетесь в отдыхе.,,Pense à toi : tu t'es effondrée en plein voyage et tu as salement besoin de repos.,Devi prenderti cura di te stessa: sei crollata a causa delle tue peripezie e hai un disperato bisogno di riposo.,Denk nur: Du bist vom Reisen erschöpft zusammengebrochen und brauchst dringend eine Rast.,Piensa en ti: te has desplomado por el viaje y necesitas descansar urgentemente.,Piensa un poco en ti: te desplomaste por el viaje y necesitas descansar de forma urgente.,본인을 좀 봐요. 길에서 지쳐 쓰러져 휴식이 절실히 필요한 상태잖아요.,,振り返ってみて。君は旅の途中でぶっ倒れて、体をゆっくり休ませないといけない。,Pense em você: você desmaiou depois das suas jornadas e precisa muito de descanso.,请为自己考虑下吧：你在旅途中累倒了，十分需要休息。,請為自己想想：你在旅途過程中昏倒，且非常需要休息。,,,,,
Boro_RAW-0059-Boro,Boro_RAW-0059-Boro,"Да, очень скоро! Но подумайте о себе и о том, через что вы только что прошли.",From [0051-Choice],"Oui, très vite ! Mais pense à toi et à ce que tu viens de traverser.","Sì, molto presto! Ma prima devi pensare a te e a quello che hai appena passato.","Ja, sehr bald! Aber denk an dich und daran, was du durchgemacht hast.","¡Sí, muy pronto! Pero piensa en ti y en todo por lo que has pasado.","¡Sí, muy pronto! Pero piensa un poco en ti y en todo lo que pasaste.","그래요, 빨리 떠나셔야죠! 하지만 본인을 좀 봐요. 어떤 일을 겪었죠?",,ああ、もちろんだよ！ けど、君の身に起きたことを考えてごらん。,"Sim, muito em breve! Mas pense em si e pelo que acaba de passar.",对啊，你这么快就要走！但请为自己考虑下，想想你都经历了什么,是，很快！但請你剛剛經歷的遭遇。,,,,,
Boro_RAW-0060-Boro,Boro_RAW-0060-Boro,"Вы потеряли сознание, и теперь вы явно истощены. Вы прошли через столько всего.",,Tu t'es effondrée et tu es visiblement épuisée. Tu as traversé de rudes épreuves.,Sei crollata e ora sei chiaramente esausta. Ne hai passate tante.,Du bist zusammengebrochen und bist jetzt offenbar erschöpft. Du hast viel durchgemacht.,Te has desplomado y ahora estás claramente agotada. Has pasado por mucho.,Te desplomaste y ahora estás muy agotada. Mucho castigo para una persona.,길에서 쓰러졌고 지금도 완전히 지쳐 있잖아요. 너무 큰 일을 겪었어요.,,森の中でぶっ倒れて、今は明らかに疲れてる。よほど大変な目に遭ったんだ。,Você desmaiou e agora está claramente exausta. Você passou por muitas coisas.,你都累倒了，而且你现在显然精疲力竭。你已经吃了很多苦头。,你不但昏倒，而且累壞了。你遭遇太多事了。,,,,,
Boro_RAW-0061-Boro,Boro_RAW-0061-Boro,"Подумайте, насколько вы станете сильнее, если отдохнёте минутку-другую!",,Imagine comme tu seras plus forte si tu te reposes un peu !,Pensa a come sarai più forte dopo esserti riposata un po'!,"Denk nur, wie viel stärker du wärst, wenn du einen Moment oder zwei ausruhst!",¡Piensa en lo fuerte que serás si descansas un momento!,¡Piensa en lo fuerte que serás si descansas un momento!,이럴 때 잠깐만 쉬어주면 얼마나 더 강해질지 생각해 보세요!,,だったら少し休んだほうが、もっと強い君に戻れるんじゃないかな！,Pense em como vai ficar mais forte se descansar um pouquinho!,想想看，若能得到片刻休息，你能恢复多少体力！,請想想，只要休息一下，你會變得多強啊！,,,,,
Boro_RAW-0062-Boro,Boro_RAW-0062-Boro,"А, я ошибся? Мисс {{Альта}} вообще не заинтересована в приготовлении чая?",,"Ah, je n'ai pas bien compris ? Est-ce que Mademoiselle {{Alta}} n'est pas intéressée par la préparation du thé ?","Ah, mi sono sbagliato? La signorina {{Alta}} non è interessata a preparare il tè?","Ah, lag ich falsch? Ist {{Alta}} nicht interessiert an der Teezubereitung?","Ah, ¿no estaba en lo cierto? ¿La señorita {{Alta}} ni siquiera está interesada en preparar té?","Ah, ¿entonces me equivoqué? ¿La señorita {{Alta}} ni siquiera está interesada en preparar el té?","어, 내가 잘못 짚었나요? {{Alta}} 양은 차 만드는 일에 전혀 관심이 없나요?",,おっと、おいら勘違いしてた？ {{アルタ}}お嬢さんはお茶作りに関心がないんだっけ？,"Ah, errei? A senhorita {{Alta}} não tem interesse nem em preparar chá?",啊，我想错了吗？难道{{Alta}}小姐对泡茶也没兴趣？,啊，我是不是扯遠了？{{Alta}}小姐對泡茶沒興趣嗎？,,,,,
