,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Gerald_RAW-0038-Alta,Gerald_RAW-0038-Alta,"Я понимаю, {{Gerald}}, тебе нравится будить {{Timothy}} посреди ночи.",,"J'ai compris, {{Gerald}}, tu aimes bien réveiller {{Timothy}} au beau milieu de la nuit.","Ho capito {{Gerald}}, ti piace svegliare {{Timothy}} nel cuore della notte.","Hab kapiert, {{Gerald}}, du weckst {{Timothy}} gerne mitten in der Nacht.","Lo pillo, {{Gerald}}, te gusta despertar a {{Timothy}} en mitad de la noche.","Ya entendí, {{Gerald}}. Te gusta despertar a {{Timothy}} en medio de la noche.","그렇군요, {{Gerald}} 씨. 새벽같이 {{Timothy}}를 깨워대는 게 취미인가 보네요.",,わかったよ、{{ジェラルド}}。あんたは真夜中に{{ティモシー}}を起こすのが好きなんだな。,"Eu entendi, {{Gerald}}, você curte acordar o {{Timothy}} no meio da noite.",我懂了，{{Gerald}}，你喜欢在半夜把{{Timothy}}叫醒。,{{Gerald}}，我懂了，你喜歡在大半夜吵醒{{Timothy}}。,,,,,
Gerald_RAW-0039-Gerald,Gerald_RAW-0039-Gerald,"Что?? Нет, я не...",,"Quoi ?? Non, je ne-","Che cosa? No, io-","Was? Nein, tu ich nicht, ich–","¿¿Qué?? No, yo no...","¡¿Qué?! No, a mí no...","네?? 아니에요, 난 그저...",,えっ？！ いや、僕はそんな…,"Quê? Não, não curto, eu...",什么？？我没有，我——,什麼？？不，我不，我——,,,,,
Gerald_RAW-0040-Gerald,Gerald_RAW-0040-Gerald,"...о боже, да, полагаю, ты права! Теперь я вижу закономерность.",,… oh mon Dieu… oui… tu dois avoir raison ! Je comprends tout maintenant.,"Oh perbacco... sì, hai ragione! Adesso è tutto chiaro.","…Ohje, ich glaube, du hast recht! Ich erkenne da ein Muster.","Oh, Dios mío, sí, ¡supongo que tienes razón! Ahora me doy cuenta del patrón.","Uy, cielo santo... ¡Sí, supongo que tienes razón! Ahora me doy cuenta del patrón.","...맙소사, 네, 그 말이 맞아요! 내 습관을 이제야 깨달았어요.",,…参ったな、君の言うとおりだ！ 自分の行動パターンがわかったよ。,"Ai, meu deus, é, acho que você tem razão! Estou vendo o padrão agora.",……哦天呐，是的，我想你是对的！我可算察觉到这点了。,……我的天，對，你或許是對的！我現在明白了。,,,,,
Gerald_RAW-0041-Choice,Gerald_RAW-0041-Choice,"Думаю, хватит уже о {{Timothy}}.",,"Assez parlé de {{Timothy}}, je crois.","Abbiamo parlato abbastanza di {{Timothy}}, credo.","Ich glaube, das reicht von {{Timothy}}.",Creo que ya está bien de {{Timothy}}.,Creo que ya me cansé de tanto {{Timothy}}.,{{Timothy}} 얘기는 그만 됐어요.,,{{ティモシー}}の話は、もういいかな。,"Chega de {{Timothy}}, eu acho.",我已经听够{{Timothy}}的事了。,我不想再聊{{Timothy}}了。,,,,,
Gerald_RAW-0042-Choice,Gerald_RAW-0042-Choice,Давай посмотрим ещё одну фотографию {{Timothy}}.,,Regardons une autre photo de {{Timothy}}.,Guardiamo un'altra foto di {{Timothy}}.,Zeig mir doch noch ein Foto von {{Timothy}}.,Enséñame otra foto de {{Timothy}}.,Muéstrame otra foto de {{Timothy}}.,{{Timothy}} 사진 좀 더 보여주세요.,,{{ティモシー}}の他の写真を見せて。,Vamos ver outra foto do {{Timothy}}.,再看一张{{Timothy}}的相片吧。,再看一張{{Timothy}}的照片吧。,,,,,
Gerald_RAW-0043-Gerald,Gerald_RAW-0043-Gerald,Вот мы регистрируемся для голосования на выборах в местный совет по рыболовству!,"""Local fishing ordinance council elections"" means ""the election for the people who will decide the local rules of fishing""
From [0042-Choice]","Là, on s'inscrit pour voter aux élections de notre conseil local des règlements de pêche !",Qui ci stiamo registrando per votare alle elezioni del consiglio locale delle ordinanze sulla pesca!,Hier melden wir uns für die Wahl zum Präsidium der örtlichen Fischereiverwaltung an!,¡Aquí nos estamos registrando para votar en las elecciones de nuestro consejo de ordenanza pesquera local!,¡Aquí nos estamos registrando para votar en las elecciones de nuestro consejo de ordenanza pesquera local!,이건 어업 규정 협의회 선거인단으로 등록할 때의 모습이에요!,,僕たちが地方漁業条例議会の選挙登録をしてるところさ！,Aqui somos nós nos registrando para votar nas eleições do conselho das regras de pesca local!,这张是我俩在报名参加地方渔业法令委员会选举的投票！,這是我們在當地漁業條令議會選舉上投票的照片！,,,,,
Gerald_RAW-0044-Gerald,Gerald_RAW-0044-Gerald,"Ну, {{Timothy}} не может голосовать, но любит избирательный процесс.",,"Enfin, {{Timothy}} ne peut pas voter, mais il adore le processus électoral.","Bè, {{Timothy}} non può votare, ma adora le campagne elettorali.","Naja, {{Timothy}} darf noch nicht wählen, aber er liebt den Abstimmungsprozess.","Bueno, {{Timothy}} no puede votar, pero le encanta el proceso electoral.","Bueno, la verdad es que {{Timothy}} no puede votar, pero le encanta el proceso electoral.","물론 {{Timothy}}는 투표권이 없지만, 투표 과정을 좋아하거든요.",,まあ、{{ティモシー}}は投票できないけど、選挙の過程が好きなんだ。,"Bem, o {{Timothy}} ainda não vota, mas ele ama o processo eleitoral.",好吧，{{Timothy}}不能投票，但他很喜欢选举的过程。,雖然{{Timothy}}無法投票，但喜歡投票的程序。,,,,,
Gerald_RAW-0045-Gerald,Gerald_RAW-0045-Gerald,Ммм... или он любит теннис? Я забыл. Что-то из этих двух.,,Euh… ou alors il adore le tennis ? J'ai oublié. C'est l'un ou l'autre.,"Uhh... oppure adora il tennis? Mi confondo sempre. Comunque, è l'uno o l'altro.",Äh… Oder liebt er Tennis? Ich hab es vergessen. Eins von beidem.,Eh… ¿o lo que le encanta es el tenis? Se me ha olvidado. Es uno de los dos.,"Eh… ¿O es el tenis lo que le encanta? Ya se me olvidó. Bueno, es uno de esos dos.",아... 그게 아니라 테니스를 좋아했었나? 잊어버렸네요. 둘 중 하나를 좋아해요.,,いや…好きなのはテニスだったか？ 忘れちゃったな。そのどっちかだ。,Ahm... ou ele ama tênis? Esqueci. É um dos dois.,呃……还是说他喜欢的其实是网球？我忘了。反正他总得喜欢一个。,呃……還是喜歡網球啊？我忘了。反正是其中一項。,,,,,
Gerald_RAW-0046-Choice,Gerald_RAW-0046-Choice,"Думаю, хватит уже о {{Timothy}}.",,"Assez parlé de {{Timothy}}, je crois.","Abbiamo parlato abbastanza di {{Timothy}}, credo.","Ich glaube, das reicht von {{Timothy}}.",Creo que ya está bien de {{Timothy}}.,Creo que ya me cansé de tanto {{Timothy}}.,{{Timothy}} 얘기는 그만 됐어요.,,{{ティモシー}}の話は、もういいかな。,"Chega de {{Timothy}}, eu acho.",我已经听够{{Timothy}}的事了。,我不想再聊{{Timothy}}了。,,,,,
Gerald_RAW-0047-Choice,Gerald_RAW-0047-Choice,Давай посмотрим ещё одну фотографию {{Timothy}}.,,Regardons une autre photo de {{Timothy}}.,Guardiamo un'altra foto di {{Timothy}}.,Zeig mir doch noch ein Foto von {{Timothy}}.,Enséñame otra foto de {{Timothy}}.,Muéstrame otra foto de {{Timothy}}.,{{Timothy}} 사진 좀 더 보여주세요.,,{{ティモシー}}の他の写真を見せて。,Vamos ver outra foto do {{Timothy}}.,再看一张{{Timothy}}的相片吧。,再看一張{{Timothy}}的照片吧。,,,,,
Gerald_RAW-0048-Gerald,Gerald_RAW-0048-Gerald,"Мы ездили верхом на лошадях! Я так горжусь {{Timothy}}, он вырвал только три раза.",From [0047-Choice],"On est allés faire du cheval ! Je suis si fier de {{Timothy}}, il n'a vomi que trois fois.","Qui eravamo andati a cavallo! Sono così fiero di {{Timothy}}, pensa che ha vomitato solo tre volte.","Hier waren wir reiten! Ich bin so stolz auf {{Timothy}}, er hat sich nur dreimal übergeben.","¡Aquí salimos a montar a caballo! Estoy muy orgulloso de {{Timothy}}, solo vomitó tres veces.",¡Aquí salimos a montar a caballo! Me enorgullece decir que {{Timothy}} apenas vomitó tres veces.,이건 승마하러 갔을 때죠! 이때 {{Timothy}} 녀석 참 대견했어요. 토를 겨우 세 번만 하더군요.,,2人で乗馬に行っときだ！ {{ティモシー}}は本当に立派だよ。たった3回しか吐かなかった。,"A gente montou em um cavalo! Tenho muito orgulho do {{Timothy}}, ele só vomitou três vezes.",这张是我们在骑马！{{Timothy}}可太让我骄傲了，他只吐了三次。,我們去騎馬！{{Timothy}}才嘔吐三次，我相當以他為榮。,,,,,
Gerald_RAW-0049-Alta,Gerald_RAW-0049-Alta,Почему он вообще рвал?,,Pourquoi il a vomi ?,Perché ha vomitato?,Warum hat er sich überhaupt übergeben?,¿Por qué vomitó?,¿Por qué vomitó?,토를 왜 해요?,,そもそも、なんで吐いたんだ？,"Por que ele vomitou, afinal?",他为什么会吐呢？,他為什麼會嘔吐？,,,,,
Gerald_RAW-0050-Gerald,Gerald_RAW-0050-Gerald,Разве катание на лошадях не заставляет всех рвать? Я сам вырвал раз десять.,,"Faire du cheval, ça fait vomir, non ? Moi, j'ai vomi au moins dix fois.",Andare a cavallo non fa vomitare tutti? Io ho vomitato dieci volte.,Muss sich beim Reiten nicht jeder übergeben? Ich hab selbst zehn Mal gebrochen.,¿Acaso montar a caballo no hace que todo el mundo vomite? Yo vomité como diez veces.,¿Acaso montar a caballo no hace que todo el mundo vomite? Yo vomité como diez veces.,말 타면 다들 토하지 않나요? 나도 열 번 정도 토했는데요.,,馬に乗ったら誰でも吐くものじゃないか？ 僕は10回くらい吐いたよ。,Montar em cavalos não faz todo mundo vomitar? Eu mesmo vomitei dez vezes.,大家骑马不都会吐吗？我自己吐了差不多十次。,每個人騎馬不都會嘔吐嗎？我自己就吐了十次。,,,,,
Gerald_RAW-0051-Alta,Gerald_RAW-0051-Alta,"{{Gerald}}, это звучит ужасно.",,"{{Gerald}}, c'est affreux.","{{Gerald}}, è terribile.","{{Gerald}}, das klingt furchtbar.","Pues vaya, {{Gerald}}, qué mal.","Gerald, eso suena horrible.","{{Gerald}} 씨, 너무 끔찍해요.",,{{ジェラルド}}、ひどい話だな。,"{{Gerald}}, isso parece horrível.",Gerald，那听起来糟透了。,Gerald，這聽起來很糟。,,,,,
Gerald_RAW-0052-Gerald,Gerald_RAW-0052-Gerald,"Да ладно, мы катались на лошадях! Кто может расстраиваться, когда катаешься на лошади?",,"Allez, on faisait du cheval ! Qui pourrait se plaindre de faire du cheval ?","Dai, stavamo andando a cavallo! Chi può lamentarsi di andare a cavallo?","Ach komm, wir waren reiten! Wer kann wütend sein, wenn er auf einem Pferd reitet?","¡Venga, estábamos montando a caballo! ¿Quién se enfada cuando estás montando a caballo?","¡Pero vamos, estábamos montando a caballo! ¿Quién se enfada cuando estás montando a caballo?","에이, 말을 탔다니까요! 말을 타고 신나게 달리는데 기분 나쁠 일이 뭐 있어요?",,いやいや、乗馬は最高さ！ 馬の背中でイヤな気分になる人なんているかい？,"Qual é, a gente estava montando num cavalo! Quem fica bravo montando a cavalo?",拜托，我们可是在骑马呀！哪有人骑着马还会不高兴的呢？,拜託，我們在騎馬耶！誰會在騎馬的時候生氣？,,,,,
Gerald_RAW-0053-Choice,Gerald_RAW-0053-Choice,"Думаю, хватит уже о {{Timothy}}.",,"Assez parlé de {{Timothy}}, je crois.","Abbiamo parlato abbastanza di {{Timothy}}, credo.","Ich glaube, das reicht von {{Timothy}}.",Creo que ya está bien de {{Timothy}}.,Creo que ya me cansé de tanto {{Timothy}}.,{{Timothy}} 얘기는 그만 됐어요.,,{{ティモシー}}の話は、もういいかな。,"Chega de {{Timothy}}, eu acho.",我已经听够{{Timothy}}的事了。,我不想再聊{{Timothy}}了。,,,,,
Gerald_RAW-0054-Choice,Gerald_RAW-0054-Choice,Давай посмотрим ещё одну фотографию {{Timothy}}.,,Regardons une autre photo de {{Timothy}}.,Guardiamo un'altra foto di {{Timothy}}.,Zeig mir doch noch ein Foto von {{Timothy}}.,Enséñame otra foto de {{Timothy}}.,Muéstrame otra foto de {{Timothy}}.,{{Timothy}} 사진 좀 더 보여주세요.,,{{ティモシー}}の他の写真を見せて。,Vamos ver outra foto do {{Timothy}}.,再看一张{{Timothy}}的相片吧。,再看一張{{Timothy}}的照片吧。,,,,,
Gerald_RAW-0055-Gerald,Gerald_RAW-0055-Gerald,"Вот {{Timothy}} оканчивает 8-й класс, меня попросили выступить с речью!","""8th grade"" is the year of school when you're 14 years old
From [0054-Choice]","Ça, c'est {{Timothy}} quand il est passé en quatrième. On m'avait demandé de faire un discours !","Qui {{Timothy}} aveva passato gli esami di terza media, mi era stato chiesto di fare un discorso!","Hier ist {{Timothy}}s Abschluss der 8. Klasse. Ich wurde gebeten, eine Rede zu halten!","Aquí {{Timothy}} se está graduando de octavo, ¡me pidieron que diera un discurso!",Aquí {{Timothy}} se está graduando de octavo año. ¡Me pidieron que diera un discurso!,"이건 {{Timothy}}의 중학교 졸업식 때인데, 내가 축사를 부탁받았죠!",,これは{{ティモシー}}の中学校の卒業式で、スピーチを頼まれたときだ！,"Aqui é o {{Timothy}} na formatura do 8º ano, pediram pra eu fazer um discurso!",这张是{{Timothy}}的 8 年级毕业照，我当时受邀发表演讲！,這是{{Timothy}}八年級的畢業典禮，他們讓我上台演講！,,,,,
Gerald_RAW-0056-Gerald,Gerald_RAW-0056-Gerald,"Или, может быть, я выбежал на сцену и всё равно произнёс речь? Кто знает.",,"Ou alors je m'étais rué sur scène pour faire un discours, passage en quatrième ou pas ? Je ne sais plus...",O forse sono corso io sul palco e ho improvvisato un discorso? Chi può dirlo.,Oder vielleicht bin ich einfach auf die Bühne gerannt und habe eine Rede gehalten? Wer kann das schon sagen?,¿O tal vez subí corriendo al escenario y di un discurso de todos modos? A saber.,¿O fue que me subí corriendo al escenario y di un discurso de todos modos? Vaya uno a saber.,"아, 내가 그냥 무대로 뛰어나가서 축사했던 건가? 기억이 안 나요.",,いや、僕が壇上に駆け上がって勝手にスピーチしたんだったかな？ わからないね。,Ou talvez eu tenha subido no palco e fiz um discurso? Vai saber.,当时也可能是我自己要跑上去演讲的吧？谁说得准呢。,還是我自己跑到台上發表演說啊？沒人知道。,,,,,
Gerald_RAW-0057-Gerald,Gerald_RAW-0057-Gerald,Хмм... я действительно говорил или просто рыдал у трибуны? Кто знает.,,Hum… j'ai vraiment parlé ou juste sangloté sur le podium ? Qui sait…,Hmm... non ricordo se ho fatto un discorso oppure ho semplicemente singhiozzato. Chi lo sa.,Mmh …Hab ich überhaupt geredet oder nur am Podium geschluchzt? Wer weiß.,Mmm... ¿de verdad hablé o solo lloré en el podio? Quién sabe.,Mmm... ¿Di el discurso o solo me puse a llorar en el podio? Quién sabe.,가만있자... 내가 실제로 축사를 했었나? 연단에서 울먹이다가 끝났나? 그것도 모르겠네요.,,うーん、本当にしゃべったのか…それとも演壇で泣いただけかな？ どうだろう。,Hmm... eu falei mesmo ou eu só chorei no púlpito? Vai saber.,唔……我真的有演讲吗，还是站在台上傻哭？谁知道呢。,嗯……我到底是發表了演說，還是跑去台上哭了？天知道。,,,,,
