,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Ren_RAW-0043-Customer,Ren_RAW-0043-Customer,Передо мной воин {{Alta}}! Сильнейший боец современной эпохи!,,La guerrière {{Alta}} est en face de moi ! La plus forte combattante de l'ère moderne !,La guerriera {{Alta}} al mio cospetto! La combattente più forte dell'era moderna!,Die Kriegerin {{Alta}} steht vor mir! Die stärkste Kämpferin der Moderne!,¡La guerrera {{Alta}} está ante mí! ¡La luchadora más fuerte de la era moderna!,¡La guerrera {{Alta}} está ante mí! ¡La luchadora más fuerte de la era moderna!,전사 {{Alta}} 님을 눈앞에서 보다니! 이 시대 최강의 전사 아니십니까!,,戦士{{アルタ}}が目の前にいる！ 近代最強のファイターが！,A guerreira {{Alta}} está diante de mim! A lutadora mais forte da era moderna!,战士{{Alta}}就在我眼前！当代最强的战士就在我眼前！,戰士{{Alta}}竟然就在我面前！我們這個時代最強的戰士！,,,,,
Ren_RAW-0044-Alta,Ren_RAW-0044-Alta,Вы знаете меня??,,Tu me connais ??,Mi conosci?,Du kennst mich?,¿Me conoces?,¡¿Me conoces?!,날 알고 있어요??,,私を知ってるのか？,Você me conhece??,你认识我？？,你知道我是誰？？,,,,,
Ren_RAW-0045-Customer,Ren_RAW-0045-Customer,"""Знаю"" вас?? Я дважды был на ваших боях! Я видел вас на Королевской Арене три года назад.",DUPLICATE 1A BEGIN,Si je te connais ?? Je suis venu te voir combattre deux fois ! Je t'ai vue à l'Arène royale il y a trois ans.,Se ti conosco? Ti ho visto combattere due volte! La prima volta fu all'Arena Reale tre anni fa.,Dich „kennen“? Ich hab dich zwei Mal kämpfen sehen! Ich hab deinen Kampf in der Königlichen Arena vor drei Jahren besucht.,"¿Que si te ""conozco""? ¡He ido a verte luchar dos veces! Te vi en la Arena Real hace tres años.",¡¿Que si te conozco?! ¡Fui a verte luchar dos veces ya! Te vi en la Arena Real hace tres años.,'알고' 있다마다요?? 출전하신 시합을 두 번이나 관전했습니다! 일단 3년 전 로열 아레나 경기를 관전했죠.,,知ってるどころか、2度も戦いを見たことがあるぞ！ 3年前に王立闘技場で見かけたのが最初だ。,"Se eu ""conheço"" você?? Eu fui ver você lutar, duas vezes! Vi você na Arena Real três anos atrás.",岂止“认识”你？？我看过你的比赛，两次！三年前我看过你在皇家竞技场的比赛。,「知道」你是誰？？我看過你戰鬥，看過兩次！三年前我在皇家鬥技場觀戰過。,,,,,
Ren_RAW-0046-Customer,Ren_RAW-0046-Customer,Это было... как сказать... Это изменило мою жизнь. Действительно.,,C'était… comment dire… ça a changé ma vie. Vraiment.,È stato... come dire... mi ha cambiato la vita. Veramente.,Es war …wie soll ich sagen … Es hat mein Leben verändert. Wirklich.,Fue... cómo te diría yo... Me cambió la vida. De verdad.,Fue... Cómo te lo puedo decir... Me cambió la vida. De verdad.,그 경기는... 어떻게 표현해야 할까요... 제 인생을 바꿔놨습니다. 완전히요.,,あの時…何て言うか…俺の人生は変わった。本当に。,Foi... como se diz... mudou minha vida. De verdade.,它简直……该怎么说呢……它改变了我的人生。真的。,那場戰鬥……怎麼說呢……改變了我的生命。真的。,,,,,
Ren_RAW-0047-Customer,Ren_RAW-0047-Customer,"Фактически, из-за того боя я начал использовать ложное наступление в бою! Раньше я использовал только змеиное наступление...","""false advance"" and ""serpentine advance"" are made-up names of two types of moves one might use in combat, feel free to translate these however you want or change them if the words don't fit with a combat move","En fait, c'est à cause de ces combats que j'ai commencé à utiliser une fausse avance ! Jusque-là, je n'avais utilisé que l'avance zigzag…","Infatti, dopo aver assistito a quel combattimento, ho cominciato ad usare l'attacco falsato! Prima di allora avevo sempre e solo usato l'attacco a serpentina...",Tatsächlich habe ich wegen dieses Kampfs eine Vorstoßfinte in meinen Stil eingebaut! Bis dahin hatte ich immer nur den Schlangenvorstoß gemacht …,"¡De hecho, a causa de esa pelea comencé a usar un avance en falso en combate! Solo había estado usando un avance serpentino...","¡De hecho, a causa de esa pelea comencé a usar un avance en falso en combate! Hasta ese momento, apenas había estado usando un avance serpentino...",그 전투를 본 이후로 저도 페이크 돌진 기술을 쓰기 시작했거든요! 그때까지는 서펀트 돌진밖에 몰랐던 사람인데...,,実を言うと、あの試合がきっかけで、踏み込みに“引っかけ技”を使うようになったんだ！ それまでは蛇行踏み込みだけだったのに…,"Na verdade, por causa daquela luta eu comecei a usar um avanço falso em combate! Eu usava apenas um avanço serpenteante...",事实上，就因为那场比赛，我才开始在战斗中使用虚式突进！我以前从来都只会用蛇形突进……,事實上，因為那場戰鬥，我才開始在對戰時使用佯裝進攻這項招數。在那之前，我只用過蛇行進攻……,,,,,
Ren_RAW-0048-Customer,Ren_RAW-0048-Customer,...но ложное наступление дало мне больше гибкости при обезоруживании противников.,,… mais la fausse avance m'a donné plus de flexibilité au moment de désarmer l'adversaire.,… ma con l'attacco falsato ho ottenuto una maggiore flessibilità nel disarmare gli avversari.,…aber mit der Vorstoßfinte bin ich beim Entwaffnen des Gegners flexibler.,Pero el avance en falso me dio más flexibilidad a la hora de desarmar a los oponentes.,Pero el avance en falso me dio más flexibilidad a la hora de desarmar a mis oponentes.,...상대방의 경계심을 풀 때는 역시 페이크 돌진을 써야 유연성이 확보되더군요.,,…引っかけ踏み込みのおかげで、より柔軟に相手の剣を飛ばせるようになった。,Mas o avanço falso me deu mais flexibilidade ao desarmar os oponentes.,……但用上虚式突进，我就能更灵活地除去对手的武装。,……但佯裝進攻讓我能夠更靈活地卸下對手心防。,,,,,
Ren_RAW-0049-Choice,Ren_RAW-0049-Choice,"Я однажды сражался с парнем, который буквально использовал только змеиное наступление.",,J'ai un jour combattu un type qui n'utilisait que l'avance zigzag.,Una volta ho combattuto contro uno che usava solo l'attacco a serpentina.,"Ich hab mal gegen einen Typen gekämpft, der buchstäblich nichts außer dem Schlangenvorstoß konnte.",Una vez luché con un tipo que literalmente no usaba nada más que un avance serpentino.,Una vez luché con un tipo que no usaba nada más que avances serpentinos.,예전에 서펀트 돌진 기술밖에 안 쓰는 사람과 싸워본 경험이 있어요.,,蛇行踏み込みしか能のないヤツと戦ったことがある。,Eu lutei com um cara uma vez que só usava avanços serpenteantes...,有次对抗我就只用蛇形突进，别的什么都不会。,我曾經交手過一個傢伙，除了蛇行進攻之外其他什麼招數都不會。,,,,,
Ren_RAW-0050-Choice,Ren_RAW-0050-Choice,Змеиное наступление всё ещё наиболее эффективно для безопасного сокращения дистанции.,"""closing distance"" means getting close to someone",L'avance zigzag reste plus efficace à distance de sécurité réduite.,L'attacco a serpentina rimane sempre il più efficace dalla distanza ravvicinata.,"Der Schlangenvorstoß ist immer noch am wirkungsvollsten, um sich dem Gegner sicher zu nähern.",El avance serpentino sigue siendo más eficaz para acortar distancias de forma segura.,El avance serpentino sigue siendo más eficaz para acortar distancias de forma segura.,그래도 안전하게 거리를 좁히는 데는 서펀트 돌진이 효과적이긴 해요.,,安全に距離を詰めるには、やはり蛇行踏み込みが一番効果的だ。,O avanço serpenteante ainda é mais efetivo a uma distância curta segura.,蛇形突进在安全拉近距离方面确实是最高效的。,若想安全地拉近距離，蛇行進攻還是最有效的招數。,,,,,
Ren_RAW-0051-Choice,Ren_RAW-0051-Choice,Я часто следую за ложным наступлением быстрым смещением веса.,,J'ai l'habitude d'enchaîner par un transfert de poids rapide après la fausse avance.,Spesso eseguo un rapido spostamento di peso dopo l'attacco falsato.,Ich lasse der Vorstoßfinte gerne eine schnelle Gewichtsverlagerung folgen.,A menudo sigo el avance en falso con un rápido cambio de peso.,Me gusta hacer uso de un cambio de peso rápido luego del avance en falso.,난 페이크 돌진 후 빠르게 중심 이동을 하는 경우가 많아요.,,引っかけ踏み込みのあとは、素早く体重移動することが多いな。,Eu geralmente sigo o avanço falso com uma mudança rápida de peso.,我一般在使出虚式突进后会立马切换重心。,我通常會在使出佯裝進攻後迅速轉移重心。,,,,,
Ren_RAW-0052-Alta,Ren_RAW-0052-Alta,"Он не мог удерживать линию обзора, хоть убей.","""keep sightlines"" means ""be able to see clearly""
From [0049-Choice]",Il n'a rien vu venir pour en réchapper.,Non è riuscito a mantenere la visuale per potersi salvare.,Er konnte ums Verderben keinen Sichtkontakt halten.,Su campo de visión era paupérrimo.,Su rango de visión era paupérrimo.,그는 결국 시야를 확보하지 못해 목숨을 잃고 말았죠.,,すぐに目線がブレて、自滅してたな。,Ele não conseguiu manter a visão pra salvar sua vida.,他根本无法在战斗中维持视野。,他沒辦法看清狀況，因而無法保住小命。,,,,,
Ren_RAW-0053-Customer,Ren_RAW-0053-Customer,Ха! Я могу представить это в деталях! Какое жалкое положение.,,Ah ! Je revois tout parfaitement ! Quelle désolation pour lui.,Ah! Posso immaginarlo perfettamente! Che desolazione per lui.,Ha! Ich kann es mir bildlich vorstellen! Was für ein trauriger Zustand.,¡Ja! ¡Me lo imagino perfectamente! Menuda situación.,¡Ja! ¡Puedo imaginármelo! Qué situación más lamentable.,하! 완벽하게 상상이 가는군요! 참으로 안타까운 일입니다.,,ハッ！ 目に浮かぶようだぜ！ なんて無様な戦い方だ。,Hah! Consigo ver perfeitamente! Que coisa horrível!,哈！我完全能够想象！真是个悲伤的故事。,哈！完全可以想像！那樣的話就太可惜了。,,,,,
Ren_RAW-0054-Customer,Ren_RAW-0054-Customer,"Это напоминает мне одного знакомого, который однажды настаивал, что единственный способ противостоять наступлению с развёрнутым клинком...","again, ""turned blade advance"" is just a made-up combat name",Ça me rappelle une connaissance qui était persuadée que la seule parade contre une avance sur lame inversée…,Mi ricorda un conoscente che insisteva sul fatto che l'unico modo per contrastare l'attacco a lama girata...,"Das erinnert mich an einen Bekannten, der darauf bestand, der einzige Konter für einen Wendevorstoß …",Esto me recuerda a un conocido que una vez insistió en que la única forma de contrarrestar el avance de espada girada...,Me recuerda a un conocido que una vez insistió en que la única forma de contrarrestar el avance de espada girada,제 친구 하나도 엉뚱한 고집을 피우며 우긴 적이 있어요. 글쎄 역날 돌진이 들어오면 반격 방법이...,,バカなことを言い張る知り合いを思い出したよ。刃返し踏み込みに反撃できる唯一の技は…,Me faz lembrar de um conhecido que uma vez insistiu que a única forma de contra-atacar um avanço de espada curva...,这让我想起一位故人，他坚称对抗拖刀突进的唯一方法是……,這讓我想起某位認識的人曾經用來堅持抵抗反轉刀刃進攻的方法……,,,,,
Ren_RAW-0055-Customer,Ren_RAW-0055-Customer,...это сразу переходить к основной фиксации! Он действительно в это верил!,"again, ""major submission"" is just a type of combat move",… consistait à déclencher une soumission majeure ! Il y croyait vraiment !,… fosse quello di fare uno sfondamento diretto! Ci credeva davvero!,…wäre eine direkte Oberfügung! Das glaubte er wirklich!,¡Era hacer una rendición crucial! ¡En serio lo creía!,es haciendo una rendición crucial. ¡Estaba muy convencido!,...메이저 플럭스밖에 없다는 겁니다! 진짜 그렇게 믿더라니까요!,,…ストレートに押さえ込みを狙うことだってな！ 本気で信じてやがった！,Era tentar uma submissão superior! Ele realmente acreditava nisso!,……直接使出上级擒拿！他对此深信不疑！,……就是直接使出強力屈服！他真的這麼認為耶！,,,,,
