,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Zenith_RAW-0031-Zenith,Zenith_RAW-0031-Zenith,Это наше самое любимое открытие. Безусловно. \n <Zenith>Да.</>,,C'est notre découverte préférée. De loin. \n <Zenith>Oui.</>,Questa è la nostra scoperta preferita. Di gran lunga. \n <Zenith>Sì.</>,Das ist unsere liebste Entdeckung. Bei Weitem. \n <Zenith>Ja.</>,Este es nuestro descubrimiento favorito. Con mucho. \n <Zenith>Sí.</>,Este es nuestro descubrimiento favorito. Por lejos. \n <Zenith>Sí.</>,이들이 최고의 발견이란다. 단연코. \n <Zenith>그렇고말고.</>,,一番お気に入りの発見デス。これまでで。 \n <Zenith>ソノトオリ。</>,Essa é a nossa descoberta favorita. De todas. \n <Zenith>Sim.</>,实在是。太有趣了。 \n <Zenith>然也。</>,這是我們最喜愛的發現！目前。\n<Zenith>對。</>,,,,,
Zenith_RAW-0032-Alta,Zenith_RAW-0032-Alta,"...бизнесмены? ЭТО лучшее, что ты видел?",,… les hommes d'affaires ? C'est ce que tu as vu de mieux ?,… Gli uomini d'affari? QUESTA è la cosa migliore che hai visto?,"…Die Geschäftsmänner? DIE sind das Beste, was ihr gefunden habt?",¿Los empresarios? ¿Eso es lo mejor que has visto?,¿Los empresarios? ¡¿Eso es lo mejor que descubriste hasta ahora?!,...회사원들이요? 겨우 저런 사람들이 최고라고요?,,…会社員のこと？ あれが今まで見た中で一番だって？,Os homens de negócios? ESSA é a melhor coisa que você viu?,……那群商人？你居然觉得他们最为有趣？,……生意人？這是你們目前最棒的發現？,,,,,
Zenith_RAW-0033-Zenith,Zenith_RAW-0033-Zenith,ДА! \n <Zenith>ДА!</>,,OUI ! \n <Zenith>OUI !</>,Sì! \n <Zenith>Sì!</>,JA! \n <Zenith>JA!</>,¡¡¡Sí!!! \n <Zenith>¡¡¡Sí!!!</>,¡Sí! \n <Zenith>¡Sí!</>,그렇단다! \n <Zenith>그렇단다!</>,,そうデス！ \n <Zenith>ソウソウ！</>,SIM! \n <Zenith>SIM!</>,是的！ \n <Zenith>然也！</>,對！\n<Zenith>對！</>,,,,,
Zenith_RAW-0034-Choice,Zenith_RAW-0034-Choice,"Ты не так уж много видел, да?",,"Tu n'as pas dû voir grand-chose, hein ?","Non hai visto molto, vero?","Ihr habt noch nicht viel gesehen, oder?","No has visto mucho, ¿verdad?","No viste demasiado, ¿verdad?","세상 구경을 많이 못 해봤나 봐요, 그렇죠?",,言うほどたくさんは見てないようだな。,"Você não viu muita coisa, né?",你见识过的人其实并不多吧？,那你們目前見識過的東西也沒有很多嘛，對不對？,,,,,
Zenith_RAW-0035-Choice,Zenith_RAW-0035-Choice,"Я понимаю, они довольно удивительные.",,"Je comprends, ils sont assez incroyables.","L'ho capisco, sono davvero incredibili.","Ich versteh schon, die sind ziemlich atemberaubend.","Lo entiendo, son bastante increíbles.",Te entiendo. Son bastante increíbles.,이해해요. 놀라운 존재들이죠.,,わかるよ。あの連中はぶっ飛んでる。,"Entendi, eles são bem incríveis mesmo.",我懂，他们确实非同凡响。,我懂，他們非常奇妙。,,,,,
Zenith_RAW-0036-Zenith,Zenith_RAW-0036-Zenith,Напротив. Мы видели необъятность. Самого времени.,From [0034-Choice],Au contraire. Nous avons vu l'immensité. Du temps lui-même.,Al contrario. Abbiamo visto l'immensità. Del tempo stesso.,Ganz im Gegenteil. Wir haben die Unermesslichkeit. Der Zeit gesehen.,Todo lo contrario. Hemos visto la inmensidad. Del tiempo mismo.,Todo lo contrario. Hemos visto la inmensidad. Del tiempo mismo.,오히려 그 반대지. 우리는 시간의 광대함. 그 자체를 봤단다.,,とんでもナイ。広大なものを見マシタ。時間そのモノ。,Pelo contrário. Vimos a vastidão. Do próprio tempo.,恰恰相反。我们甚至见识过。浩瀚的时光。,正好相反。我們見識甚廣。見識過時間。,,,,,
Zenith_RAW-0037-Zenith,Zenith_RAW-0037-Zenith,"Согласны! Мы не знаем другого существа, похожего на них. \n <Zenith>Согласны!</>",From [0035-Choice],Absolument ! Nous ne connaissons aucune autre entité de ce genre. \n <Zenith>Absolument !</>,D'accordo! Non conosciamo un'altra entità simile a quella. \n <Zenith>D'accordo!</>,"Genau! Wir kennen keine Wesen, die so sind wie sie. \n <Zenith>Genau!</>",¡De acuerdo! No conocemos otra entidad como ellos. \n <Zenith>¡De acuerdo!</>,¡Es cierto! No conocemos otra entidad como ellos. \n <Zenith>¡Es cierto!</>,정말 그렇지! 우린 그런 존재를 처음 알게 되었단다. \n <Zenith>정말 그래!</>,,同感デス！ 彼ラのような存在は他に知りマセン。 \n <Zenith>サンセイ！</>,Concordamos! Não temos conhecimento de outra entidade como eles. \n <Zenith>Concordamos!</>,同意！我等实在没见过他们这般存在。 \n <Zenith>同意！</>,同意！我們從未見過跟他們一樣的實體。\n<Zenith>同意！</>,,,,,
Zenith_RAW-0038-Zenith,Zenith_RAW-0038-Zenith,Трудно сравнивать их. У нас было много прекрасных впечатлений. На Бесконечном Пути. \n <Zenith>Много.</>,,Il est difficile de les comparer. Nous avons vécu beaucoup de belles expériences. Sur le Sentier infini \n <Zenith>Beaucoup.</>,È difficile paragonarli. Abbiamo avuto tante belle esperienze. Sul Sentiero Infinito. \n <Zenith>Tante.</>,"Es ist schwer, sie zu vergleichen. Wir hatten viele wunderschöne Erlebnisse. Auf dem Endlosen Pfad. \n <Zenith>Viele.</>",Es difícil compararlos. Hemos tenido muchas experiencias hermosas. Por el Camino Infinito. \n <Zenith>Muchas.</>,Es difícil compararlos. Hemos tenido muchas experiencias hermosas. Por el Camino Infinito. \n <Zenith>Muchas.</>,비교하기 어려운 존재들이지. 우린 무한의 길에서 정말. 아름다운 경험을 많이 했어. \n <Zenith>아주 많이.</>,,彼らは何者とも比べられマセン。ワタシタチ、たくさんのスバラシイ体験をしマシタ。無限の路で。 \n <Zenith>イッパイ。</>,É difícil compará-los. Tivemos muitas experiências lindas. No Caminho Infinito. \n <Zenith>Muitas.</>,他们难以拿来比较。在无垠之路上。我等有过数之不尽的精彩体验。 \n <Zenith>数之不尽。</>,要比較他們並不容易。我們經歷過許多美妙的體驗。在無限通道上。\n<Zenith>許多。</>,,,,,
Zenith_RAW-0039-Zenith,Zenith_RAW-0039-Zenith,Мы соприкоснулись с сознанием. Во всех царствах.,Zenith is saying they've met with life in many parts of the universe,Nous avons pris contact avec la conscience. Dans tous les univers.,Abbiamo preso contatto con la coscienza. In tutte le realtà.,Wir haben Bewusstheiten berührt. In allen Reichen.,Hemos tocado la conciencia. En todos los planos.,Hemos tocado la conciencia. En todos los planos.,모든 차원의 의식을. 만나봤고.,,意識に触れたのデス。あらゆる領域で。,Alcançamos a consciência. Em muitos reinos.,我等和所有位面的生命。均有接触。,我們接觸過意識。在各個領域中。,,,,,
Zenith_RAW-0040-Zenith,Zenith_RAW-0040-Zenith,Мы разговаривали с цветами умирающей звезды.,,Nous avons discuté avec les couleurs d'une étoile mourante.,Abbiamo parlato con i colori di una stella morente.,Wir haben mit den Farben eines sterbenden Sterns gesprochen.,Hemos hablado de los colores de una estrella moribunda.,Hemos hablado de los colores de una estrella moribunda.,죽어가는 별의 변해가는 색과 대화했고.,,消えゆく星の色にも語りかけマシタ。,Falamos com as cores de uma estrela agonizante.,我等曾和垂死星辰的色彩畅谈。,我們曾與瀕死星球的色彩交流。,,,,,
Zenith_RAW-0041-Zenith,Zenith_RAW-0041-Zenith,Мы жили внутри глаз целого вида. На протяжении всей его жизни.,,Nous avons vécu dans le regard de toute une espèce. Durant toute son existence.,Abbiamo vissuto negli occhi di un’intera specie. Per tutta la sua durata.,Wir haben in den Augen einer ganzen Spezies gelebt. Für ihre gesamte Lebenszeit.,Hemos vivido dentro de los ojos de toda una especie. Durante toda su vida.,Hemos vivido dentro de los ojos de toda una especie. Durante toda su vida.,하나의 종 전체의 눈빛 속에서 살아보기도 했지. 그 종의 생성부터 소멸 때까지.,,ワタシタチは生きとし生けるものタチの瞳に宿るのデス。その生涯を通して。,Vivemos dentro dos olhos de uma espécie. A duração de toda sua vida.,我等曾寄宿于一整个物种的眼中。见证它们从诞生走向灭亡。,我們曾生活在整個種族的眼中。經歷其完整的生令。,,,,,
Zenith_RAW-0042-Zenith,Zenith_RAW-0042-Zenith,"Мы провели тысячелетие, живя в одном моменте лучезарной радости.","They've lived inside of the literal emotion of ""joy"" for a thousand years",Nous avons passé un millénaire à vivre un instant de joie radieuse unique.,Abbiamo trascorso un millennio vivendo in un singolo momento di gioia radiosa.,Wir haben Jahrtausende in einem einzigen Augenblick strahlender Freude verbracht.,Hemos pasado un milenio viviendo en un solo momento de alegría radiante.,Hemos pasado un milenio viviendo en un solo momento de alegría radiante.,엄청난 기쁨의 순간 안에서 1000년을 보내기도 했어.,,輝くような喜びの瞬間の中で、ワタシタチは千年もの時を過ごしマス。,Passamos um milênio vivendo dentro de um único momento de alegria contagiante.,我等曾耗费千年时光度过一刻欢欣鼓舞的刹那。,我們在轉瞬的歡喜中度過千年。,,,,,
Zenith_RAW-0043-Zenith,Zenith_RAW-0043-Zenith,И мы должны сказать...,,Et nous devons dire…,E dobbiamo dire che…,Und wir müssen sagen …,Y debemos decir...,Y debemos decir...,그리고 결론은...,,そのうえで言いマスト…,E precisamos dizer...,而我等不得不说……,而我們必須說……,,,,,
Zenith_RAW-0044-Zenith,Zenith_RAW-0044-Zenith,"...это, ""Деловые Люди"". Это одно из наших любимых. \n <Zenith>Действительно!</>","""men of business"" is Zenith's way of saying ""businessmen"". It's just an alternate way of saying the same thing, to make Zenith sound more foreign.","… ceci, les ""hommes des affaires"". C'est une de nos préférées. \n <Zenith>Vraiment !</>","… gli ""Uomini degli Affari"". È uno dei nostri preferiti. \n <Zenith>Veramente!</>",…diese „Männer des Geschäfts“. Gehören zu unseren Lieblingen. \n <Zenith>Wahrlich!</>,"Esto, los ""hombres de negocios"". Son uno de nuestros favoritos. \n <Zenith>¡De verdad!</>","Esto de aquí, los «hombres de negocios». Son una de nuestras cosas. Favoritas. \n <Zenith>¡De verdad!</>",...이 '회사원'이라는 존재들. 이들이 가장 마음에 든단다. \n <Zenith>정말로!</>,,…この“カイシャの方々”は、お気に入りの1つなのデス。 \n <Zenith>ホントニ！</>,"Essa, os ""Homens de Negócios"". É uma de nossas favoritas. \n <Zenith>Verdadeiramente!</>",……这群“商界人士”。是最为有趣的存在之一。 \n <Zenith>诚然如此！</>,……他們這些「做生意的人」。屬於我們最喜愛的發現\n<Zenith>真的！</>,,,,,
Zenith_RAW-0045-Choice,Zenith_RAW-0045-Choice,Что именно тебе так нравится в них?,,Qu'est-ce qui te plaît tant chez eux ?,Cosa ti piace così tanto di loro esattamente?,Was genau gefällt euch an ihnen so?,¿Qué es exactamente lo que te gusta tanto de ellos?,¿Qué es lo que te gusta tanto de ellos?,정확히 어떤 부분이 맘에 드는데요?,,具体的には何がそんなに気に入ったんだ？,O que exatamente você gosta tanto neles?,你到底喜欢他们哪一点？,你們喜歡他們哪一點？,,,,,
Zenith_RAW-0046-Choice,Zenith_RAW-0046-Choice,Как ты их нашёл?,,Comment les as-tu trouvés ?,Come hai fatto a trovarli?,Wie habt ihr sie gefunden?,¿Cómo los encontraste?,¿Cómo los encontraste?,그 사람들을 어떻게 찾았어요?,,あの連中と、どこで会った？,Como você encontrou eles?,你是怎么遇上他们的？,你們怎麼發現他們的？,,,,,
Zenith_RAW-0047-Zenith,Zenith_RAW-0047-Zenith,"Разве они не восхитительны сами по себе?? Мы не знаем, как это описать. \n <Zenith>Восхитительны.</>",From [0045-Choice],Ne sont-ils pas intrinsèquement délicieux ?? Nous ne savons pas comment les décrire. \n <Zenith>Délicieux.</>,Non sono forse intrinsecamente deliziosi? Non sappiamo come descriverlo. \n <Zenith>Delizioso.</>,Sind sie nicht einfach wonnig? Wir können es nicht beschreiben. \n <Zenith>Wonnig.</>,¿No son inherentemente encantadores? No sabemos cómo describirlo. \n <Zenith>Encantadores.</>,¡¿No crees que son encantadores por naturaleza?! No sabemos cómo describirlo. \n <Zenith>Encantadores.</>,그들 자체가 근사하지 않니?? 어떻게 설명해야 할지 모르겠네. \n <Zenith>근사해.</>,,見ているだけで楽しくないデスカ？ うまく説明できマセンガ。 \n <Zenith>タノシイ。</>,Eles não são inerentemente maravilhosos?? Não sabemos como descrever. \n <Zenith>Maravilhosos.</>,难道他们不是妙趣天成吗？我等不知该如何解释。 \n <Zenith>妙趣天成。</>,他們本身不可愛嗎？？我們不知道如何說明。\n<Zenith>可愛。</>,,,,,
Zenith_RAW-0048-Zenith,Zenith_RAW-0048-Zenith,"Их много, но они, кажется, мыслят как один. Мы похожи на них. В этом смысле. \n <Zenith>Очень похожи.</>",,Ils sont nombreux et pourtant ils semblent n'avoir qu'un seul esprit. Nous sommes similaires. En ce sens. \n <Zenith>Très similaires.</>,"Sono molti, eppure sembrano avere una sola mente. Siamo simili a loro. In questo senso. \n <Zenith>Molto simili.</>","Sie sind viele, aber sie haben dieselben Gedanken. Wir sind ihnen ähnlich. Auf diese Weise. \n <Zenith>Sehr ähnlich.</>","Son muchos, pero parecen tener una misma mente. Somos similares a ellos. En este sentido. \n <Zenith>Muy similares.</>","Son muchos, pero parecen tener una misma mente. Somos similares a ellos. En este sentido. \n <Zenith>Muy similares.</>",수는 여럿인데 마음은 하나. 우리도 그들과 비슷하단다. 그런 면에서는. \n <Zenith>아주 비슷해.</>,,彼らはたくさんいるのに、心は1つのようデス。ワタシタチも似てイマス。そういう意味で。 \n <Zenith>ソックリ。</>,"Eles são muitos, ainda assim parecem compartilhar uma mente única. Somos semelhantes a eles. Nesse sentido. \n <Zenith>Muito semelhantes.</>",他们人数众多，却好像一体同心。就这一点而言。他们与我等类似。 \n <Zenith>十分类似。</>,他們為數眾多，卻似乎眾心一致。就這點來說。我們與他們類似。\n<Zenith>非常類似。</>,,,,,
Zenith_RAW-0049-Zenith,Zenith_RAW-0049-Zenith,Мы заметили их когда. Мы мимолётно проходили через. Вашу реальность.,From [0046-Choice],Nous les avons remarqués. Nous sommes passés momentanément. Dans ta réalité.,Li abbiamo notati. Passando momentaneamente. Attraverso la tua realtà.,Sie sind uns aufgefallen als. Wir kurz deine. Realität durchquerten.,Los observamos mientras. Atravesábamos momentáneamente. Tu realidad.,Los observamos mientras. Atravesábamos durante un momento. Tu realidad.,너희 차원의 세계를. 잠시 지나치다가. 그들을 발견했단다.,,見かけたノデス。アナタタチの現実を通りすぎる、つかの間に。,Percebemos eles enquanto. Passávamos rapidamente pela. Sua realidade.,当时我等。只是从此方位面。匆匆路过。,我們途經。你的時空。發現了他們。,,,,,
Zenith_RAW-0050-Zenith,Zenith_RAW-0050-Zenith,Они привлекли наше внимание. Мы были очарованы. Мы не могли отвести взгляд. \n <Zenith>Потрясающе!</>,,Ils ont attiré notre attention. Nous avons été captivés. Nous ne pouvions pas détourner le regard. \n <Zenith>Phénoménal !</>,Hanno attirato la nostra attenzione. Eravamo rapite. Non potevamo distogliere lo sguardo. \n <Zenith>Fenomenale!</>,Sie fesselten unsere Aufmerksamkeit. Wir waren hingerissen. Wir konnten nicht wegschauen. \n <Zenith>Sagenhaft!</>,Nos llamaron la atención. Estábamos absortas. No podíamos apartar la mirada. \n <Zenith>¡Tremendo!</>,Nos llamaron la atención. Estábamos absortas. No podíamos apartar la mirada. \n <Zenith>¡Tremendo!</>,그들이 우리의 관심을 사로잡았고. 우린 넋을 잃었지. 눈을 뗄 수 없었지. \n <Zenith>굉장했어!</>,,心を奪われマシタ。うっとりと。目を離せナイ。 \n <Zenith>スバラシイ！</>,Eles chamaram a nossa atenção. Nos arrebataram. Não podemos desviar o olhar. \n <Zenith>Tremendo!</>,却被他们吸引了注意。惊鸿一蹩。让我等目不转睛。 \n <Zenith>精彩异常！</>,他們引起我們的注意。我們很興奮。我們目不轉睛。\n<Zenith>太奇妙了！</>,,,,,
