key,source,Translation
Italian,Vediamo la confusione sul tuo volto. \n <Zenith>Disorientamento.</>,
German,Wir sehen auf deinem Gesicht Verwirrung. \n <Zenith>Verständnislos.</>,
Spanish_Spain,"Lo vemos en tu cara, confusión. \n <Zenith>Desorientada.</>",
Spanish_LATAM,Lo vemos en tu cara. Confusión. \n <Zenith>Desorientada.</>,
Korean,표정을 보니 혼란스럽나 보다. \n <Zenith>혼란스럽구나.</>,
Russian,"We see on your face, confusion. \n <Zenith>Disoriented.</>",
Japanese,顔に書いてありマスネ。混乱してイルト。 \n <Zenith>ワカラナイ。</>,
Portuguese_Brazil,"Vemos em seu rosto, confusão. \n <Zenith>Desorientada.</>",
Chinese_Simplified,我等在你的脸上看出了困惑。 \n <Zenith>迷失。</>,
Chinese_Traditional,你的表情透露出困惑。\n<Zenith>茫然。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0026-Alta,
English_US,"Просто, эээ... Я никогда раньше не видела ничего подобного тебе.",
Description,,
French,C'est que… euh… je n'avais encore jamais vu quelque chose comme toi.,
Italian,È solo che... non ho mai visto niente del genere prima d'ora.,
German,"Es ist nur, äh … Ich habe noch nie etwas wie euch gesehen.",
Spanish_Spain,Solo es que... Nunca había visto a alguien como tú.,
Spanish_LATAM,Pasa que nunca había visto a alguien... o algo... como tú.,
Korean,"그게, 저... 난 그쪽 같은 존재를 본 적이 없어서요.",
Russian,"It's just, uh... I've never seen anything like you before.",
Japanese,いや、ただ…あんたみたいなのは初めて見るから。,
Portuguese_Brazil,"É que, ahm... eu nunca vi nada como você antes.",
Chinese_Simplified,那个，呃……我从未见识过你这样的存在。,
Chinese_Traditional,就，呃……我從來沒見過跟你們一樣的東西。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0027-Zenith,
English_US,"И мы, в свою очередь, никогда не видели ничего подобного тебе. Это радость. Открывать! \n <Zenith>Радостно!</>",
Description,,
French,"Et nous, à notre tour, n'avions jamais vu quelque chose comme toi. C'est un plaisir. À découvrir ! \n <Zenith>Heureux !</>",
Italian,"E noi, a nostra volta, non abbiamo mai visto niente come te. È una felicità. Da scoprire! \n <Zenith>Felicità!</>",
German,Und wir unsererseits haben noch nie etwas wie dich gesehen. Es ist eine Freude. Zu entdecken! \n <Zenith>Freudig!</>,
Spanish_Spain,"Y nosotras, de igual modo, nunca hemos visto nada como tú. Es una alegría. ¡Descubrir! \n <Zenith>¡Alegre!</>",
Spanish_LATAM,"Y nosotras, de igual modo, nunca habíamos visto nada como tú. ¡Es una alegría! ¡Descubrir! \n <Zenith>¡Alegre!</>",
Korean,우리도 너와 같은 존재를 본 적이 없단다. 발견하게 되어. 정말 기쁘다! \n <Zenith>기뻐!</>,
Russian,"And we, in turn, have never seen anything like you. It is a joy. To discover! \n <Zenith>Joyful!</>",
Japanese,ワタシタチも同じ。あなたのような方は初めて見マス。それは喜び。発見デス！ \n <Zenith>ヨロコビ！</>,
Portuguese_Brazil,"E nós, por nossa vez, nunca vimos nada como você. É um prazer. Descobrir! \n <Zenith>Que alegria!</>",
Chinese_Simplified,而我等也从未见过你这般人物。遇见你。真是开心！ \n <Zenith>开心！</>,
Chinese_Traditional,而我們也從未見過像你這樣的東西。這就是。探索的樂趣！\n<Zenith>真快樂！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0028-Zenith,
English_US,Мы открываем так много. О вашем плане существования. \n <Zenith>Открываем.</>,
Description,,
French,Nous découvrons tellement. Sur ton plan d'existence. \n <Zenith>Découvrons.</>,
Italian,Stiamo scoprendo moltissimo. Sul tuo piano di esistenza. \n <Zenith>Scoperta.</>,
German,Wir erfahren so viel. Über deine Daseinsebene. \n <Zenith>Entdecken.</>,
Spanish_Spain,Estamos descubriendo muchas cosas. Sobre tu plano de existencia. \n <Zenith>Descubriendo.</>,
Spanish_LATAM,Estamos descubriendo muchas cosas. Sobre tu plano de existencia. \n <Zenith>Descubriendo.</>,
Korean,우린 너희 차원의 존재에 관해. 많은 것을 발견해 가고 있단다. \n <Zenith>발견하고 있어.</>,
Russian,We are discovering so very much. About your plane of existence. \n <Zenith>Discovering.</>,
Japanese,たくさん発見しマシタ。アナタタチの存在の次元について。 \n <Zenith>ハッケン。</>,
Portuguese_Brazil,Estamos descobrindo tanto. Sobre o seu plano de existência. \n <Zenith>Descobrindo.</>,
Chinese_Simplified,你所在的位面。真是千奇百怪。 \n <Zenith>千奇百怪。</>,
Chinese_Traditional,關於你存在的時空。我們所知甚多。\n<Zenith>探索。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0029-Zenith,
English_US,Посмотри! Ты видела их? Они наше самое любимое открытие на данный момент! \n <Zenith>Любимое!</>,
Description,,
French,Regarde ! Tu les as vus ? C'est notre découverte préférée jusqu'à présent ! \n <Zenith>Préférée !</>,
Italian,Guarda! Li hai visti? Sono la nostra scoperta preferita! \n <Zenith>Preferita!</>,
German,Sieh! Hast du sie schon gesehen? Unsere liebste Entdeckung bisher! \n <Zenith>Liebste!</>,
Spanish_Spain,¡Mira! ¿Los has visto? ¡Son nuestro descubrimiento favorito hasta ahora! \n <Zenith>¡Favorito!</>,
Spanish_LATAM,¡Mira! ¿Los viste? ¡Son nuestro descubrimiento favorito hasta ahora! \n <Zenith>¡Favorito!</>,
Korean,저것 보렴! 저 사람들 봤니? 우리가 지금까지 발견한 존재 중 최고란다! \n <Zenith>최고!</>,
Russian,Look! Have you seen them? They are our favorite discovery yet! \n <Zenith>Favorite!</>,
Japanese,ほら！ あの人タチを見マシタカ？ 一番お気に入りの発見デス！ \n <Zenith>ダイスキ！</>,
Portuguese_Brazil,Olhe! Você os viu? Eles são a nossa descoberta favorita até agora! \n <Zenith>Favorita!</>,
Chinese_Simplified,快看！看到他们了吗？我等发现这些人最为有趣！ \n <Zenith>最为有趣！</>,
Chinese_Traditional,看！你看過他們嗎？這是我們目前最喜愛的發現！\n<Zenith>最喜愛的！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0030-Zenith,
English_US,"Эти ""Мужчины"". Они носят ""Костюмы"". Они ведут ""Бизнес"". \n <Zenith>Костюмы.</>",
Description,"""business"" meaning like working in an office",
French,"Ces ""hommes"". Ils portent des ""costumes"". Ils gèrent des ""affaires"". \n <Zenith>Costumes.</>",
Italian,"Quegli ""uomini"". Indossano ""abiti"". Stanno facendo gli ""affari"". \n <Zenith>Abiti.</>",
German,Diese „Männer“. Sie tragen „Anzüge“. Sie machen „Geschäfte“. \n <Zenith>Anzüge.</>,
Spanish_Spain,"Estos ""hombres"". Llevan ""trajes"". Están haciendo ""negocios"". \n <Zenith>Trajes.</>",
Spanish_LATAM,Estos «hombres». Llevan «trajes». Están haciendo «negocios». \n <Zenith>Trajes.</>,
Korean,저 '남자들'은. '정장'을 입고. '비즈니스'를 하지. \n <Zenith>정장.</>,
Russian,"These ""Men."" They are wearing ""Suits."" They are conducting ""Business."" \n <Zenith>Suits.</>",
Japanese,あの“方々”。“スーツ”を着てイマス。そして“カイシャ”で働いてイマス \n <Zenith>スーツ</>,
Portuguese_Brazil,"Esses ""Homens"". Eles usam ""Ternos"". Eles realizam ""Negócios"". \n <Zenith>Ternos.</>",
Chinese_Simplified,这些“人”。他们穿着统一的“制服”。忙着做各种“生意”。 \n <Zenith>制服。</>,
Chinese_Traditional,這些「人」。穿著「西裝」。正在「工作」。\n<Zenith>西裝。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0031-Zenith,
English_US,Это наше самое любимое открытие. Безусловно. \n <Zenith>Да.</>,
Description,,
French,C'est notre découverte préférée. De loin. \n <Zenith>Oui.</>,
Italian,Questa è la nostra scoperta preferita. Di gran lunga. \n <Zenith>Sì.</>,
German,Das ist unsere liebste Entdeckung. Bei Weitem. \n <Zenith>Ja.</>,
Spanish_Spain,Este es nuestro descubrimiento favorito. Con mucho. \n <Zenith>Sí.</>,
Spanish_LATAM,Este es nuestro descubrimiento favorito. Por lejos. \n <Zenith>Sí.</>,
Korean,이들이 최고의 발견이란다. 단연코. \n <Zenith>그렇고말고.</>,
Russian,This is our favorite discovery. By far. \n <Zenith>Yes.</>,
Japanese,一番お気に入りの発見デス。これまでで。 \n <Zenith>ソノトオリ。</>,
Portuguese_Brazil,Essa é a nossa descoberta favorita. De todas. \n <Zenith>Sim.</>,
Chinese_Simplified,实在是。太有趣了。 \n <Zenith>然也。</>,
Chinese_Traditional,這是我們最喜愛的發現！目前。\n<Zenith>對。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0032-Alta,
English_US,"...бизнесмены? ЭТО лучшее, что ты видел?",
Description,,
French,… les hommes d'affaires ? C'est ce que tu as vu de mieux ?,
Italian,… Gli uomini d'affari? QUESTA è la cosa migliore che hai visto?,
German,"…Die Geschäftsmänner? DIE sind das Beste, was ihr gefunden habt?",
Spanish_Spain,¿Los empresarios? ¿Eso es lo mejor que has visto?,
Spanish_LATAM,¿Los empresarios? ¡¿Eso es lo mejor que descubriste hasta ahora?!,
Korean,...회사원들이요? 겨우 저런 사람들이 최고라고요?,
Russian,...the businessmen? THAT'S the best thing you've seen?,
Japanese,…会社員のこと？ あれが今まで見た中で一番だって？,
Portuguese_Brazil,Os homens de negócios? ESSA é a melhor coisa que você viu?,
Chinese_Simplified,……那群商人？你居然觉得他们最为有趣？,
Chinese_Traditional,……生意人？這是你們目前最棒的發現？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0033-Zenith,
English_US,ДА! \n <Zenith>ДА!</>,
Description,,
French,OUI ! \n <Zenith>OUI !</>,
Italian,Sì! \n <Zenith>Sì!</>,
German,JA! \n <Zenith>JA!</>,
Spanish_Spain,¡¡¡Sí!!! \n <Zenith>¡¡¡Sí!!!</>,
Spanish_LATAM,¡Sí! \n <Zenith>¡Sí!</>,
Korean,그렇단다! \n <Zenith>그렇단다!</>,
Russian,YES! \n <Zenith>YES!</>,
Japanese,そうデス！ \n <Zenith>ソウソウ！</>,
Portuguese_Brazil,SIM! \n <Zenith>SIM!</>,
Chinese_Simplified,是的！ \n <Zenith>然也！</>,
Chinese_Traditional,對！\n<Zenith>對！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0034-Choice,
English_US,"Ты не так уж много видел, да?",
Description,,
French,"Tu n'as pas dû voir grand-chose, hein ?",
Italian,"Non hai visto molto, vero?",
German,"Ihr habt noch nicht viel gesehen, oder?",
Spanish_Spain,"No has visto mucho, ¿verdad?",
Spanish_LATAM,"No viste demasiado, ¿verdad?",
Korean,"세상 구경을 많이 못 해봤나 봐요, 그렇죠?",
Russian,"You haven't seen very much, have you?",
Japanese,言うほどたくさんは見てないようだな。,
Portuguese_Brazil,"Você não viu muita coisa, né?",
Chinese_Simplified,你见识过的人其实并不多吧？,
Chinese_Traditional,那你們目前見識過的東西也沒有很多嘛，對不對？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0035-Choice,
English_US,"Я понимаю, они довольно удивительные.",
Description,,
French,"Je comprends, ils sont assez incroyables.",
Italian,"L'ho capisco, sono davvero incredibili.",
German,"Ich versteh schon, die sind ziemlich atemberaubend.",
Spanish_Spain,"Lo entiendo, son bastante increíbles.",
Spanish_LATAM,Te entiendo. Son bastante increíbles.,
Korean,이해해요. 놀라운 존재들이죠.,
Russian,"I get it, they're pretty incredible.",
Japanese,わかるよ。あの連中はぶっ飛んでる。,
Portuguese_Brazil,"Entendi, eles são bem incríveis mesmo.",
Chinese_Simplified,我懂，他们确实非同凡响。,
Chinese_Traditional,我懂，他們非常奇妙。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0036-Zenith,
English_US,Напротив. Мы видели необъятность. Самого времени.,
Description,From [0034-Choice],
French,Au contraire. Nous avons vu l'immensité. Du temps lui-même.,
Italian,Al contrario. Abbiamo visto l'immensità. Del tempo stesso.,
German,Ganz im Gegenteil. Wir haben die Unermesslichkeit. Der Zeit gesehen.,
Spanish_Spain,Todo lo contrario. Hemos visto la inmensidad. Del tiempo mismo.,
Spanish_LATAM,Todo lo contrario. Hemos visto la inmensidad. Del tiempo mismo.,
Korean,오히려 그 반대지. 우리는 시간의 광대함. 그 자체를 봤단다.,
Russian,To the contrary. We have seen the vastness. Of time itself.,
Japanese,とんでもナイ。広大なものを見マシタ。時間そのモノ。,
Portuguese_Brazil,Pelo contrário. Vimos a vastidão. Do próprio tempo.,
Chinese_Simplified,恰恰相反。我们甚至见识过。浩瀚的时光。,
Chinese_Traditional,正好相反。我們見識甚廣。見識過時間。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0037-Zenith,
English_US,"Согласны! Мы не знаем другого существа, похожего на них. \n <Zenith>Согласны!</>",
Description,From [0035-Choice],
French,Absolument ! Nous ne connaissons aucune autre entité de ce genre. \n <Zenith>Absolument !</>,
Italian,D'accordo! Non conosciamo un'altra entità simile a quella. \n <Zenith>D'accordo!</>,
German,"Genau! Wir kennen keine Wesen, die so sind wie sie. \n <Zenith>Genau!</>",
Spanish_Spain,¡De acuerdo! No conocemos otra entidad como ellos. \n <Zenith>¡De acuerdo!</>,
Spanish_LATAM,¡Es cierto! No conocemos otra entidad como ellos. \n <Zenith>¡Es cierto!</>,
Korean,정말 그렇지! 우린 그런 존재를 처음 알게 되었단다. \n <Zenith>정말 그래!</>,
Russian,Agreed! We do not know of another entity quite like them. \n <Zenith>Agreed!</>,
Japanese,同感デス！ 彼ラのような存在は他に知りマセン。 \n <Zenith>サンセイ！</>,
Portuguese_Brazil,Concordamos! Não temos conhecimento de outra entidade como eles. \n <Zenith>Concordamos!</>,
Chinese_Simplified,同意！我等实在没见过他们这般存在。 \n <Zenith>同意！</>,
Chinese_Traditional,同意！我們從未見過跟他們一樣的實體。\n<Zenith>同意！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0038-Zenith,
English_US,Трудно сравнивать их. У нас было много прекрасных впечатлений. На Бесконечном Пути. \n <Zenith>Много.</>,
Description,,
French,Il est difficile de les comparer. Nous avons vécu beaucoup de belles expériences. Sur le Sentier infini \n <Zenith>Beaucoup.</>,
Italian,È difficile paragonarli. Abbiamo avuto tante belle esperienze. Sul Sentiero Infinito. \n <Zenith>Tante.</>,
German,"Es ist schwer, sie zu vergleichen. Wir hatten viele wunderschöne Erlebnisse. Auf dem Endlosen Pfad. \n <Zenith>Viele.</>",
Spanish_Spain,Es difícil compararlos. Hemos tenido muchas experiencias hermosas. Por el Camino Infinito. \n <Zenith>Muchas.</>,
Spanish_LATAM,Es difícil compararlos. Hemos tenido muchas experiencias hermosas. Por el Camino Infinito. \n <Zenith>Muchas.</>,
Korean,비교하기 어려운 존재들이지. 우린 무한의 길에서 정말. 아름다운 경험을 많이 했어. \n <Zenith>아주 많이.</>,
Russian,It is difficult to compare them. We have had many beautiful experiences. Upon the Infinite Path. \n <Zenith>Many.</>,
Japanese,彼らは何者とも比べられマセン。ワタシタチ、たくさんのスバラシイ体験をしマシタ。無限の路で。 \n <Zenith>イッパイ。</>,
Portuguese_Brazil,É difícil compará-los. Tivemos muitas experiências lindas. No Caminho Infinito. \n <Zenith>Muitas.</>,
Chinese_Simplified,他们难以拿来比较。在无垠之路上。我等有过数之不尽的精彩体验。 \n <Zenith>数之不尽。</>,
Chinese_Traditional,要比較他們並不容易。我們經歷過許多美妙的體驗。在無限通道上。\n<Zenith>許多。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0039-Zenith,
English_US,Мы соприкоснулись с сознанием. Во всех царствах.,
Description,Zenith is saying they've met with life in many parts of the universe,
French,Nous avons pris contact avec la conscience. Dans tous les univers.,
Italian,Abbiamo preso contatto con la coscienza. In tutte le realtà.,
German,Wir haben Bewusstheiten berührt. In allen Reichen.,
Spanish_Spain,Hemos tocado la conciencia. En todos los planos.,
Spanish_LATAM,Hemos tocado la conciencia. En todos los planos.,
Korean,모든 차원의 의식을. 만나봤고.,
