Spanish_LATAM,"¡En caso de que alguna vez me olvide, pueda mirarse el torso y listo, ahí estoy!",
Korean,"혹시 날 잊더라도, 몸통을 살짝 내려다보기만 하면 날 볼 수 있을 테니까요!",
Russian,"It's so that if he ever forgets me, he can just look down at his torso, and there I am!",
Japanese,いつか僕のことを忘れても、自分の胸元を見下ろすだけで顔を見られるからね！,
Portuguese_Brazil,"Pra que, se um dia ele se esquecer de mim, ele pode olhar para o próprio peito e eu vou estar lá!",
Chinese_Simplified,这样一来，如果他忘了我，只要一低头就能看到我！,
Chinese_Traditional,這樣，如果他忘記我，只要往下看自己的身體，就會看到我哩！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0028-Alta,
English_US,С чего бы ему вас забывать?,
Description,,
French,Pourquoi il t'oublierait ?,
Italian,Perché dovrebbe dimenticarti?,
German,Warum sollte er dich vergessen?,
Spanish_Spain,¿Por qué iba a olvidarte?,
Spanish_LATAM,¿Por qué iba a olvidarte?,
Korean,아저씨를 왜 잊어요?,
Russian,Why would he forget you?,
Japanese,なんで父親を忘れるんだ？,
Portuguese_Brazil,Por que ele se esqueceria de você?,
Chinese_Simplified,他为什么会忘了你？,
Chinese_Traditional,他為什麼會忘記你？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0029-Gerald,
English_US,"О, он постоянно твердит, что хочет стереть меня из памяти, вы же знаете детей.",
Description,,
French,"Ah, il n'arrête pas de dire qu'il veut m'évacuer de sa mémoire, tu sais comment sont les gosses.",
Italian,"Ecco, dice sempre di volermi eliminare dalla sua memoria, sai come sono i ragazzini.",
German,"Ach, weil er immer darüber redet, dass er mich aus seinem Gedächtnis tilgen will. Du weißt ja, wie Kinder sind.",
Spanish_Spain,"Oh, siempre dice que quiere borrarme de su memoria, ya sabes cómo son los niños.",
Spanish_LATAM,"Siempre dice que quiere borrarme de su memoria. Cosas de niños, ¿sabes?",
Korean,"아, 녀석이 맨날 아빠를 기억에서 지우고 싶대요. 애들이 원래 다 그런 거 아시죠?",
Russian,"Oh, he's always going on about wanting to purge me from his memory, you know how kids are.",
Japanese,ああ、あの子がよく言うんだ。僕のことを記憶から消したいって。子どもだからね。わかるだろ？,
Portuguese_Brazil,"Ah, ele está sempre falando que queria me limpar da memória dele, sabe como são as crianças.",
Chinese_Simplified,哦，他总是说要把我从他的记忆中抹去，你知道小孩子都是这样的。,
Chinese_Traditional,噢，他一直嚷嚷說要把我從他的記憶消除，你知道的，小孩子嘛。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0030-Alta,
English_US,Не знаю.,
Description,,
French,Non.,
Italian,Non lo so.,
German,Weiß ich nicht.,
Spanish_Spain,No lo sé.,
Spanish_LATAM,"No, no lo sé.",
Korean,아니요.,
Russian,I don't.,
Japanese,わからない。,
Portuguese_Brazil,Não sei.,
Chinese_Simplified,我不知道。,
Chinese_Traditional,我不知道。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0031-Gerald,
English_US,"А, ну конечно. Что ж, как отец, скажу вам: это совершенно нормально, когда сын носит свитер с лицом отца.",
Description,,
French,"Ah, bien sûr ! Eh bien, en tant que père, je peux te dire qu'il est tout à fait normal qu'un fils porte un pull à l'effigie de son père.",
Italian,"Ah, certo. Bè, come padre, lascia che ti dica che è molto normale che un figlio indossi un maglione con la faccia di suo padre.",
German,"Ah, natürlich. Nun, ich als Vater kann dir sagen, dass es sehr normal ist, wenn ein Sohn einen Pulli mit dem Gesicht seines Vaters trägt.",
Spanish_Spain,"Ah, claro. Bueno, como padre, te diré que es muy normal que un hijo use un jersey con la cara de su padre.",
Spanish_LATAM,"Ah, claro. Bueno, como padre, puedo decirte que es muy normal que un hijo use un suéter con la cara de su papá.",
Korean,"아, 그렇군요. 아무튼 학부모 입장에서 말하자면, 아들이 아버지가 그려진 스웨터를 입는 건 아주 자연스러운 일이랍니다.",
Russian,"Ah, of course. Well as a father, let me tell you it's very normal for a son to wear a sweater of his father's face.",
Japanese,ああ、そうか。まあ父親として言わせてもらうと、息子がパパの顔付きのセーターを着るのは、ごく普通のことさ。,
Portuguese_Brazil,"Ah, claro. Bem, como pai, vou te dizer que é muito normal que um filho use um blusão com o rosto do pai.",
Chinese_Simplified,啊，果然。好吧，作为一名父亲，我可以负责地说，儿子穿的衣服上印着爸爸的脸是很正常的。,
Chinese_Traditional,啊，當然了。身為一個當爸的，我跟你說，兒子穿著帶有父親的臉的毛衣，是非常正常的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0032-Choice,
English_US,"Думаю, хватит уже о {{Тимоти}}.",
Description,,
French,"Assez parlé de {{Timothy}}, je crois.",
Italian,"Abbiamo parlato abbastanza di {{Timothy}}, credo.",
German,"Ich glaube, das reicht von {{Timothy}}.",
Spanish_Spain,Creo que ya está bien de {{Timothy}}.,
Spanish_LATAM,Creo que ya me cansé de tanto {{Timothy}}.,
Korean,{{Timothy}} 얘기는 그만 됐어요.,
Russian,"That's enough {{Timothy}}, I think.",
Japanese,{{ティモシー}}の話は、もういいかな。,
Portuguese_Brazil,"Chega de {{Timothy}}, eu acho.",
Chinese_Simplified,我已经听够{{Timothy}}的事了。,
Chinese_Traditional,我不想再聊{{Timothy}}了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0033-Choice,
English_US,Давайте посмотрим другое фото {{Тимоти}}.,
Description,,
French,Regardons une autre photo de {{Timothy}}.,
Italian,Guardiamo un'altra foto di {{Timothy}}.,
German,Zeig mir doch noch ein Foto von {{Timothy}}.,
Spanish_Spain,Enséñame otra foto de {{Timothy}}.,
Spanish_LATAM,Muéstrame otra foto de {{Timothy}}.,
Korean,{{Timothy}} 사진 좀 더 보여주세요.,
Russian,Let's see another {{Timothy}} photo.,
Japanese,{{ティモシー}}の他の写真を見せて。,
Portuguese_Brazil,Vamos ver outra foto do {{Timothy}}.,
Chinese_Simplified,再看一张{{Timothy}}的相片吧。,
Chinese_Traditional,再看一張{{Timothy}}的照片吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0034-Gerald,
English_US,Это мы в 3 часа ночи!,
Description,From [0033-Choice],
French,C'est nous à 3 heures !,
Italian,Questi siamo noi alle 3 del mattino!,
German,Hier sind wir morgens um 3!,
Spanish_Spain,¡Estos somos nosotros a las 3 de la mañana!,
Spanish_LATAM,¡Estos somos nosotros a las 3 de la mañana!,
Korean,이건 새벽 3시에 찍은 우리 부자!,
Russian,This is us at 3am!,
Japanese,これは午前3時の僕たち！,
Portuguese_Brazil,Aqui somos nós às 3 da manhã!,
Chinese_Simplified,这是凌晨 3 点的我俩！,
Chinese_Traditional,這是我們凌晨三點拍的！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0035-Gerald,
English_US,Это мы в 4 часа утра!,
Description,,
French,C'est nous à 4 heures !,
Italian,Questi siamo noi alle 4 del mattino!,
German,Hier sind wir morgens um 4!,
Spanish_Spain,¡Estos somos nosotros a las 4 de la mañana!,
Spanish_LATAM,¡Estos somos nosotros a las 4 de la mañana!,
Korean,이건 새벽 4시에 찍은 우리 부자!,
Russian,This is us at 4am!,
Japanese,これは午前4時の僕たち！,
Portuguese_Brazil,Aqui somos nós às 4 da manhã!,
Chinese_Simplified,这是凌晨 4 点的我俩！,
Chinese_Traditional,這是我們凌晨四點拍的！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0036-Gerald,
English_US,Это мы в 4:15 утра!,
Description,,
French,C'est nous à 4 heures 15 !,
Italian,Questi siamo noi alle 4 e un quarto del mattino!,
German,Hier sind wir morgens um 4:15!,
Spanish_Spain,¡Estos somos nosotros a las 4:15 de la mañana!,
Spanish_LATAM,¡Estos somos nosotros a las 4:15 de la mañana!,
Korean,이건 새벽 4시 15분에 찍은 우리 부자!,
Russian,This is us at 4:15am!,
Japanese,これは午前4時15分の僕たち！,
Portuguese_Brazil,Aqui somos nós às 4 e 15 da manhã!,
Chinese_Simplified,这是凌晨 4:15 的我俩！,
Chinese_Traditional,這是我們凌晨四點十五分拍的！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0037-Gerald,
English_US,Это мы в 4:22 утра!,
Description,,
French,C'est nous à 4 heures 22 !,
Italian,Questi siamo noi alle 4 e 22 del mattino!,
German,Hier sind wir morgens um 4:22!,
Spanish_Spain,¡Estos somos nosotros a las 4:22 de la mañana!,
Spanish_LATAM,¡Estos somos nosotros a las 4:22 de la mañana!,
Korean,이건 새벽 4시 22분에 찍은 우리 부자랍니다!,
Russian,This is us at 4:22am!,
Japanese,これは午前4時22分の僕たち！,
Portuguese_Brazil,Aqui somos nós às 4 e 22 da manhã!,
Chinese_Simplified,这是凌晨 4:22 的我俩！,
Chinese_Traditional,這是我們凌晨四點二十二分拍的！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0038-Alta,
English_US,"Я поняла, {{Джеральд}}, вам нравится будить {{Тимоти}} посреди ночи.",
Description,,
French,"J'ai compris, {{Gerald}}, tu aimes bien réveiller {{Timothy}} au beau milieu de la nuit.",
Italian,"Ho capito {{Gerald}}, ti piace svegliare {{Timothy}} nel cuore della notte.",
German,"Hab kapiert, {{Gerald}}, du weckst {{Timothy}} gerne mitten in der Nacht.",
Spanish_Spain,"Lo pillo, {{Gerald}}, te gusta despertar a {{Timothy}} en mitad de la noche.",
Spanish_LATAM,"Ya entendí, {{Gerald}}. Te gusta despertar a {{Timothy}} en medio de la noche.",
Korean,"그렇군요, {{Gerald}} 씨. 새벽같이 {{Timothy}}를 깨워대는 게 취미인가 보네요.",
Russian,"I get it {{Gerald}}, you enjoy waking {{Timothy}} up in the middle of the night.",
Japanese,わかったよ、{{ジェラルド}}。あんたは真夜中に{{ティモシー}}を起こすのが好きなんだな。,
Portuguese_Brazil,"Eu entendi, {{Gerald}}, você curte acordar o {{Timothy}} no meio da noite.",
Chinese_Simplified,我懂了，{{Gerald}}，你喜欢在半夜把{{Timothy}}叫醒。,
Chinese_Traditional,{{Gerald}}，我懂了，你喜歡在大半夜吵醒{{Timothy}}。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0039-Gerald,
English_US,"Что?? Вовсе нет, я...",
Description,,
French,"Quoi ?? Non, je ne-",
Italian,"Che cosa? No, io-",
German,"Was? Nein, tu ich nicht, ich–",
Spanish_Spain,"¿¿Qué?? No, yo no...",
Spanish_LATAM,"¡¿Qué?! No, a mí no...",
Korean,"네?? 아니에요, 난 그저...",
Russian,"What?? No I don't, I-",
Japanese,えっ？！ いや、僕はそんな…,
Portuguese_Brazil,"Quê? Não, não curto, eu...",
Chinese_Simplified,什么？？我没有，我——,
Chinese_Traditional,什麼？？不，我不，我——,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0040-Gerald,
English_US,"...о боже, да, пожалуй, вы правы! Теперь я вижу закономерность.",
Description,,
French,… oh mon Dieu… oui… tu dois avoir raison ! Je comprends tout maintenant.,
Italian,"Oh perbacco... sì, hai ragione! Adesso è tutto chiaro.",
German,"…Ohje, ich glaube, du hast recht! Ich erkenne da ein Muster.",
Spanish_Spain,"Oh, Dios mío, sí, ¡supongo que tienes razón! Ahora me doy cuenta del patrón.",
Spanish_LATAM,"Uy, cielo santo... ¡Sí, supongo que tienes razón! Ahora me doy cuenta del patrón.",
Korean,"...맙소사, 네, 그 말이 맞아요! 내 습관을 이제야 깨달았어요.",
Russian,"...oh my gosh, yeah, I guess you're right! I'm seeing the pattern now.",
Japanese,…参ったな、君の言うとおりだ！ 自分の行動パターンがわかったよ。,
Portuguese_Brazil,"Ai, meu deus, é, acho que você tem razão! Estou vendo o padrão agora.",
Chinese_Simplified,……哦天呐，是的，我想你是对的！我可算察觉到这点了。,
Chinese_Traditional,……我的天，對，你或許是對的！我現在明白了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0041-Choice,
English_US,"Думаю, хватит уже о {{Тимоти}}.",
Description,,
French,"Assez parlé de {{Timothy}}, je crois.",
Italian,"Abbiamo parlato abbastanza di {{Timothy}}, credo.",
German,"Ich glaube, das reicht von {{Timothy}}.",
Spanish_Spain,Creo que ya está bien de {{Timothy}}.,
Spanish_LATAM,Creo que ya me cansé de tanto {{Timothy}}.,
Korean,{{Timothy}} 얘기는 그만 됐어요.,
Russian,"That's enough {{Timothy}}, I think.",
Japanese,{{ティモシー}}の話は、もういいかな。,
Portuguese_Brazil,"Chega de {{Timothy}}, eu acho.",
Chinese_Simplified,我已经听够{{Timothy}}的事了。,
Chinese_Traditional,我不想再聊{{Timothy}}了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0042-Choice,
English_US,Давайте посмотрим другое фото {{Тимоти}}.,
Description,,
French,Regardons une autre photo de {{Timothy}}.,
Italian,Guardiamo un'altra foto di {{Timothy}}.,
German,Zeig mir doch noch ein Foto von {{Timothy}}.,
Spanish_Spain,Enséñame otra foto de {{Timothy}}.,
Spanish_LATAM,Muéstrame otra foto de {{Timothy}}.,
Korean,{{Timothy}} 사진 좀 더 보여주세요.,
Russian,Let's see another {{Timothy}} photo.,
Japanese,{{ティモシー}}の他の写真を見せて。,
Portuguese_Brazil,Vamos ver outra foto do {{Timothy}}.,
Chinese_Simplified,再看一张{{Timothy}}的相片吧。,
Chinese_Traditional,再看一張{{Timothy}}的照片吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0043-Gerald,
English_US,А вот мы регистрируемся для голосования на выборах в местный совет по правилам рыболовства!,
Description,"""Local fishing ordinance council elections"" means ""the election for the people who will decide the local rules of fishing""<lf>From [0042-Choice]",
French,"Là, on s'inscrit pour voter aux élections de notre conseil local des règlements de pêche !",
Italian,Qui ci stiamo registrando per votare alle elezioni del consiglio locale delle ordinanze sulla pesca!,
German,Hier melden wir uns für die Wahl zum Präsidium der örtlichen Fischereiverwaltung an!,
Spanish_Spain,¡Aquí nos estamos registrando para votar en las elecciones de nuestro consejo de ordenanza pesquera local!,
Spanish_LATAM,¡Aquí nos estamos registrando para votar en las elecciones de nuestro consejo de ordenanza pesquera local!,
Korean,이건 어업 규정 협의회 선거인단으로 등록할 때의 모습이에요!,
Russian,Here we are registering to vote in our local fishing ordinance council elections!,
Japanese,僕たちが地方漁業条例議会の選挙登録をしてるところさ！,
Portuguese_Brazil,Aqui somos nós nos registrando para votar nas eleições do conselho das regras de pesca local!,
Chinese_Simplified,这张是我俩在报名参加地方渔业法令委员会选举的投票！,
Chinese_Traditional,這是我們在當地漁業條令議會選舉上投票的照片！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0044-Gerald,
English_US,"Ну, {{Тимоти}} голосовать не может, но обожает избирательный процесс.",
Description,,
French,"Enfin, {{Timothy}} ne peut pas voter, mais il adore le processus électoral.",
Italian,"Bè, {{Timothy}} non può votare, ma adora le campagne elettorali.",
German,"Naja, {{Timothy}} darf noch nicht wählen, aber er liebt den Abstimmungsprozess.",
